"ID","Year","Genotype","TrainProtocol","TrainSequence","TrainGroup","Day","TrainSession","ShockOnOff","PairedPartner","Experimenter","Housing","TestLocation","APA","APA2","TrainSessionCombo","pair1","pair2","TrainSessionComboNum","SdevSpeedArena","Linearity.Arena.","NumEntrances","Time1stEntr","Path1stEntr","Speed1stEntr.cm.s.","Dist1stEntr.m.","NumShock","MaxTimeAvoid","Time2ndEntr","Path2ndEntr","Speed2ndEntr","TimeTarget","pTimeTarget","pTimeCCW","pTimeOPP","pTimeCW","RayleigLength","RayleigAngle","PolarAvgVal","PolarSdVal","PolarMinVal","PolarMinBin","Min50.RngLoBin","Min50.RngHiBin","PolarMaxVal","PolarMaxBin","Max50.RngLoBin","Max50.RngHiBin","AnnularMinVal","AnnularMinBin","AnnularMaxVal","AnnularMaxBin","AnnularAvg","AnnularSd","AnnularSkewnes","AnnularKurtosis","Speed1","Speed2"
"15148C",2015,"WT","3-day","train-conflict","trained",2,"C3","On","15148D","Maddy","AnimalRoom","MBL","Conflict","conflict-trained","T6_C3","15148C_T6_C3","15148D_T6_C3",8,2.96,0.2755,23,21.8,0.41,1.54,1.31,23,91,25.57,0.5,1.68,15.599,0.0358,0.8266,0.1302,0.0074,0.85,78.34,220.79,128.27,1e-04,0,90,60,0.129,60,40,100,0.0016,11.1,0.5362,16.6,16.24,8.51,3.45,27.04,0.0188073394495413,0.0195541650371529
"15148C",2015,"WT","3-day","train-conflict","trained",3,"Retention","Off","15148D","Maddy","AnimalRoom","MBL","Conflict","conflict-trained","Retention","15148C_Retention","15148D_Retention",9,1.77,0.239,9,21.37,1.02,11.06,0.7,37,116,42.67,1.43,12.21,78.035,0.1535,0.1344,0.2837,0.4284,0.21,247.64,174.37,91.4,0.0167,70,310,200,0.0525,250,180,320,0.0484,3.5,0.3116,15,13.87,20.22,1.23,3.97,0.0477304632662611,0.033513006796344
"15140B",2015,"WT","3-day","train-conflict","yoked",1,"Hab","Off","15140A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Hab","15140B_Hab","15140A_Hab",1,3.02,0.4984,35,20.1,0.61,7.29,1.41,55,57,23.37,0.69,3.3,98.704,0.2476,0.2118,0.2462,0.2945,0.08,286.89,175.79,108.65,0.0159,110,20,230,0.0443,330,170,350,0.0189,18,0.2089,13.2,11.79,24.51,0.82,3.01,0.0303482587064677,0.0295250320924262
"15140B",2015,"WT","3-day","train-conflict","yoked",1,"T1","On","15140A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T1","15140B_T1","15140A_T1",2,2.68,0.3978,25,10.37,0.62,6.71,1.32,96,60,26.9,1.35,2.67,188.835,0.4678,0.2931,0.1228,0.1163,0.44,34.54,143.19,73.92,0.0037,210,50,340,0.0731,10,330,70,0.0179,8.5,0.308,16.6,14.91,16.84,1.91,8.16,0.0597878495660559,0.050185873605948
"15140B",2015,"WT","3-day","train-conflict","yoked",1,"T2","On","15140A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T2","15140B_T2","15140A_T2",3,2.33,0.283,9,31.1,0.54,2.13,0.55,30,313,85.47,1.59,0.78,57.765,0.1427,0.3113,0.3761,0.1699,0.29,146.03,200.49,89.21,0.0128,340,190,100,0.053,100,90,210,1e-04,19.4,0.3825,16.6,15.48,15.12,2.2,10.38,0.0173633440514469,0.0186030186030186
"15140B",2015,"WT","3-day","train-conflict","yoked",1,"T3","On","15140A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T3","15140B_T3","15140A_T3",4,2.87,0.3757,23,22.93,0.63,2.24,1.12,71,56,41.63,1.49,3.93,127.233,0.3168,0.2988,0.1796,0.2048,0.2,38.59,162.22,93.29,0.0102,200,110,350,0.0511,50,340,130,0.0219,3.5,0.3241,16.6,14.77,15.49,1.79,7.61,0.0274749236807676,0.0357914965169349
"15140B",2015,"WT","3-day","train-conflict","yoked",2,"Retest","On","15140A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retest","15140B_Retest","15140A_Retest",5,1.74,0.3427,24,0.53,0,-1,1.54,71,63,51.07,0.73,1.26,133.164,0.333,0.207,0.1815,0.2785,0.16,340.18,159.36,103.01,0.0139,200,30,270,0.0421,290,250,40,0.0309,18,0.2968,15,13.13,19.35,1.09,4.28,0,0.0142941061288428
"15140B",2015,"WT","3-day","train-conflict","yoked",2,"C1","On","15140A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T4_C1","15140B_T4_C1","15140A_T4_C1",6,2.82,0.2826,23,21.83,0.4,1.61,1.37,87,87,73.3,2.19,1.61,164.066,0.429,0.3221,0.1077,0.1411,0.39,46.81,144.92,73.9,4e-04,220,140,30,0.0559,50,320,90,0.0064,3.5,0.4447,15,15.43,12.14,2.28,11.91,0.0183234081539166,0.0298772169167804
"15140B",2015,"WT","3-day","train-conflict","yoked",2,"C2","On","15140A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T5_C2","15140B_T5_C2","15140A_T5_C2",7,3.32,0.4089,15,31.03,0.74,2.35,0.65,31,105,47.63,1.89,10.97,58.601,0.1179,0.2319,0.3962,0.2539,0.17,146.96,168.55,108.1,0.0109,270,200,70,0.0463,150,100,270,9e-04,19.4,0.3614,13.2,13.15,18.32,1.5,5.75,0.0238478891395424,0.0396808733991182
"15140B",2015,"WT","3-day","train-conflict","yoked",2,"C3","On","15140A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T6_C3","15140B_T6_C3","15140A_T6_C3",8,1.89,0.2762,9,61.77,0.19,0.49,0.76,32,224,78.83,0.24,1.13,62.799,0.1123,0.2088,0.4883,0.1905,0.36,158.2,141.54,95.68,0.0079,270,200,110,0.0668,170,100,220,1e-04,19.4,0.2976,3.5,10.19,33.9,0.57,1.82,0.00307592682531973,0.00304452619561081
"15140B",2015,"WT","3-day","train-conflict","yoked",3,"Retention","Off","15140A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retention","15140B_Retention","15140A_Retention",9,2.95,0.3889,12,65.8,2.22,23.87,0.61,33,111,69.8,2.42,7.08,59.036,0.1094,0.2551,0.3921,0.2434,0.27,152.05,158.06,106.63,0.0109,300,200,90,0.0559,180,100,240,0.0238,18,0.3643,15,13.21,19.21,1.38,4.8,0.0337386018237082,0.0346704871060172
"15142B",2015,"WT","3-day","train-conflict","yoked",1,"Hab","Off","15142A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Hab","15142B_Hab","15142A_Hab",1,3.49,0.4905,30,16.17,1.11,18.95,1.12,57,58,29.1,1.81,10.13,109.031,0.2565,0.291,0.2232,0.2293,0.1,67.03,177.62,98.68,0.0165,350,150,10,0.0455,20,350,160,0.0034,18,0.3046,15,12.86,19.7,1.5,5.29,0.0686456400742115,0.0621993127147766
"15142B",2015,"WT","3-day","train-conflict","yoked",1,"T1","On","15142A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T1","15142B_T1","15142A_T1",2,2.71,0.3821,17,2.87,0.22,14.88,0.94,59,109,11.17,0.93,3.07,115.865,0.286,0.2517,0.0342,0.4281,0.27,340.96,152.34,104.85,0.0011,190,40,280,0.0706,280,220,10,1e-04,19.4,0.4114,16.6,16.1,10.5,1.52,6.82,0.0766550522648084,0.0832587287376902
"15142B",2015,"WT","3-day","train-conflict","yoked",1,"T2","On","15142A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T2","15142B_T2","15142A_T2",3,2.71,0.3264,3,11.73,0.42,20.17,0.19,16,481,37.43,1.32,1.82,32.301,0.085,0.0393,0.6757,0.2,0.68,205.55,267.39,61.62,9e-04,110,220,190,0.1115,210,180,240,0.0049,11.1,0.3913,18,16.72,7.5,0.79,3.88,0.0358056265984655,0.0352658295484905
"15142B",2015,"WT","3-day","train-conflict","yoked",1,"T3","On","15142A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T3","15142B_T3","15142A_T3",4,3.3,0.2861,5,94.37,2.66,13.31,0.28,15,417,142.57,5.32,1.98,33,0.0825,0.0731,0.1999,0.6446,0.59,247.1,237.3,102.01,0.0012,110,260,220,0.1018,250,210,280,1e-04,19.4,0.6384,18,17.18,8.47,2.91,17.89,0.028186923810533,0.0373150031563443
"15142B",2015,"WT","3-day","train-conflict","yoked",2,"Retest","On","15142A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retest","15142B_Retest","15142A_Retest",5,2.86,0.3272,6,88.6,2.32,1.93,0.35,17,231,319.63,8.01,9.93,73.032,0.1805,0.1568,0.206,0.4567,0.35,271.16,179.99,125.52,0.0059,40,320,230,0.0607,300,210,330,7e-04,19.4,0.7281,18,17.58,5.51,1.88,8.8,0.0261851015801354,0.0250602258861809
"15142B",2015,"WT","3-day","train-conflict","yoked",2,"C1","On","15142A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T4_C1","15142B_T4_C1","15142A_T4_C1",6,3.52,0.3306,10,9.63,0.17,1.96,0.49,31,169,85.27,3.66,21.78,64.264,0.1194,0.3454,0.3838,0.1513,0.39,119.44,149.52,115.21,0.0037,320,130,40,0.0681,120,60,180,4e-04,8.5,0.7146,18,17.59,5.46,1.75,9.87,0.0176531671858775,0.04292248152926
"15142B",2015,"WT","3-day","train-conflict","yoked",2,"C2","On","15142A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T5_C2","15142B_T5_C2","15142A_T5_C2",7,4.04,0.2254,7,1.03,0,1.76,0.43,16,273,32.4,1.06,2.24,31.368,0.0589,0.1476,0.508,0.2855,0.41,177.64,140.05,87.82,0.0064,340,230,150,0.0623,200,130,240,3e-04,8.5,0.6433,18,17.36,5.56,2.08,11.01,0,0.0327160493827161
"15142B",2015,"WT","3-day","train-conflict","yoked",2,"C3","On","15142A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T6_C3","15142B_T6_C3","15142A_T6_C3",8,3.03,0.3115,15,3.47,0.13,15.93,0.82,55,122,51.23,1.7,1.82,108.367,0.2071,0.4371,0.1794,0.1764,0.31,68.98,193.91,122.58,0.0083,200,120,20,0.0852,80,40,160,4e-04,3.5,0.3345,18,16.23,11.14,1.29,5.51,0.037463976945245,0.0331836814366582
"15142B",2015,"WT","3-day","train-conflict","yoked",3,"Retention","Off","15142A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retention","15142B_Retention","15142A_Retention",9,2.55,0.3876,12,157.7,3.67,10.73,0.7,38,157,165.93,3.97,7.13,77.468,0.1527,0.0611,0.3992,0.387,0.29,228.7,155.76,82.47,0.0032,70,260,160,0.0575,250,150,290,0.0072,3.5,0.3537,16.6,15.68,12.91,2.03,9.86,0.0232720355104629,0.0239257518230579
"15143B",2015,"WT","3-day","train-conflict","yoked",1,"Hab","Off","15143A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Hab","15143B_Hab","15143A_Hab",1,3.67,0.4991,36,8.43,0.56,16.22,1.23,75,36,19,1.24,18.41,134.705,0.3323,0.3049,0.182,0.1808,0.19,43.44,169.33,94.02,0.0168,230,90,330,0.0473,80,320,110,0.0014,18,0.3649,13.2,13.12,16.98,1.59,5.85,0.066429418742586,0.0652631578947368
"15143B",2015,"WT","3-day","train-conflict","yoked",1,"T1","On","15143A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T1","15143B_T1","15143A_T1",2,2.72,0.387,26,0.53,0,-1,1.56,107,64,10.43,0.53,6.85,212.139,0.5451,0.0921,0.0638,0.299,0.51,335.83,121.79,83.65,0.0013,160,10,300,0.0676,0,290,30,2e-04,19.4,0.398,16.6,15.99,17.39,3.11,14.39,0,0.0508149568552253
"15143B",2015,"WT","3-day","train-conflict","yoked",1,"T2","On","15143A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T2","15143B_T2","15143A_T2",3,2.43,0.358,12,30.93,0.9,5.87,0.75,57,130,109.8,2.38,1.96,117.163,0.3078,0.1843,0.2333,0.2746,0.13,299.31,178.7,109.76,0.0162,160,10,240,0.0489,310,250,70,0.0028,8.5,0.4461,16.6,16.57,7.87,1.72,9.01,0.02909796314258,0.0216757741347905
"15143B",2015,"WT","3-day","train-conflict","yoked",1,"T3","On","15143A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T3","15143B_T3","15143A_T3",4,2.22,0.3251,16,19.23,0.34,1.61,0.99,50,125,75.93,1.34,1.69,99.7,0.2509,0.2331,0.3324,0.1837,0.11,140.83,182.77,98.02,0.0133,60,290,140,0.0559,160,70,230,0.0226,3.5,0.3786,16.6,14.66,16.23,1.9,7.94,0.0176807072282891,0.0176478335308837
"15143B",2015,"WT","3-day","train-conflict","yoked",2,"Retest","On","15143A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retest","15143B_Retest","15143A_Retest",5,2.44,0.3713,16,25.1,0.44,1.69,0.93,60,131,80.27,1.51,1.75,126.597,0.3261,0.1978,0.2345,0.2416,0.09,26.21,173.02,100.5,0.0142,70,320,140,0.0445,140,110,320,0.0085,3.5,0.4195,16.6,16.62,12.09,3.62,21.37,0.0175298804780876,0.0188115111498692
"15143B",2015,"WT","3-day","train-conflict","yoked",2,"C1","On","15143A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T4_C1","15143B_T4_C1","15143A_T4_C1",6,3.51,0.2661,12,44.8,1.6,1.88,0.58,35,144,106.93,2.75,1.75,66.133,0.1286,0.2156,0.3605,0.2953,0.16,164.98,164.23,104.07,0.0149,340,240,110,0.0453,160,90,250,8e-04,19.4,0.5076,18,16.37,14.7,2.2,9.2,0.0357142857142857,0.0257177592817731
"15143B",2015,"WT","3-day","train-conflict","yoked",2,"C2","On","15143A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T5_C2","15143B_T5_C2","15143A_T5_C2",7,1.98,0.3072,16,10.4,0.18,1.96,0.97,52,72,36.37,0.85,1.82,99.234,0.1956,0.1506,0.3253,0.3285,0.09,239.96,181.68,97.57,0.0131,100,300,160,0.0404,180,130,300,0.0207,8.5,0.278,18,15.26,17.95,1.61,6.88,0.0173076923076923,0.0233709100907341
"15143B",2015,"WT","3-day","train-conflict","yoked",2,"C3","On","15143A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T6_C3","15143B_T6_C3","15143A_T6_C3",8,2.13,0.2938,24,35.93,0.78,1.96,1.48,112,61,96.97,1.93,1.55,220.395,0.4508,0.1008,0.1914,0.257,0.34,338.63,207.34,86.25,0.0117,80,20,300,0.0773,0,280,30,0.0238,8.5,0.4102,18,15.54,19.56,1.73,6.53,0.0217088783746173,0.0199030628029287
"15143B",2015,"WT","3-day","train-conflict","yoked",3,"Retention","Off","15143A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retention","15143B_Retention","15143A_Retention",9,2.38,0.3698,23,94.93,2.33,9.06,1.3,77,94,113.77,2.86,20.73,153.8,0.3177,0.1513,0.1644,0.3666,0.26,330.88,208.36,88.24,0.0102,170,30,280,0.0553,30,270,50,0.0435,3.5,0.2367,13.2,14.01,20.92,1.26,4.68,0.0245444011376804,0.0251384371978553
"15144B",2015,"WT","3-day","train-conflict","yoked",1,"Hab","Off","15144A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Hab","15144B_Hab","15144A_Hab",1,4.01,0.5125,33,11.63,0.7,14.26,1.08,63,47,22.63,1.43,13,110.933,0.2744,0.21,0.2393,0.2764,0.06,313.08,172.21,105.77,0.0161,70,0,210,0.0378,310,240,60,5e-04,18,0.2699,13.2,12.03,20.23,1.05,3.81,0.060189165950129,0.0631904551480336
"15144B",2015,"WT","3-day","train-conflict","yoked",1,"T1","On","15144A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T1","15144B_T1","15144A_T1",2,2.29,0.3401,22,20.13,0.8,1.56,1.32,62,86,77.83,2.14,4.94,117.771,0.2963,0.126,0.1818,0.396,0.31,286.11,179.41,121.43,0.0019,130,310,210,0.0514,240,200,330,1e-04,18,0.2605,15,12.84,20.43,1.06,3.74,0.0397416790859414,0.0274958242323012
"15144B",2015,"WT","3-day","train-conflict","yoked",1,"T2","On","15144A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T2","15144B_T2","15144A_T2",3,2.16,0.3138,10,1.57,0.02,1.78,0.64,31,120,116.83,3,0.99,60.734,0.1659,0.1072,0.2833,0.4436,0.32,250.4,181.7,122.18,0.0045,70,320,220,0.0579,280,210,340,0.0094,18,0.4177,15,14.43,15.34,2.13,8.86,0.0127388535031847,0.0256783360438244
"15144B",2015,"WT","3-day","train-conflict","yoked",1,"T3","On","15144A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T3","15144B_T3","15144A_T3",4,2.37,0.3837,17,1.17,0.02,1.68,1.01,66,80,19.73,0.38,9.92,131.365,0.326,0.2534,0.246,0.1745,0.15,96.3,181.46,92.55,0.0087,310,140,10,0.0537,10,310,130,0.045,3.5,0.247,13.2,13.78,19.71,1.45,5.52,0.0170940170940171,0.0192600101368474
"15144B",2015,"WT","3-day","train-conflict","yoked",2,"Retest","On","15144A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retest","15144B_Retest","15144A_Retest",5,2.42,0.4029,22,49.07,1.28,2,1.23,57,82,66.4,1.91,13.67,106.532,0.2784,0.2218,0.2471,0.2527,0.04,57.56,167.28,100.26,0.0127,230,140,350,0.0493,140,30,220,0.0049,18,0.3035,13.2,11.85,21.53,1,3.37,0.0260851844304055,0.0287650602409639
"15144B",2015,"WT","3-day","train-conflict","yoked",2,"C1","On","15144A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T4_C1","15144B_T4_C1","15144A_T4_C1",6,3.76,0.3724,14,12.07,0.68,18.86,0.61,33,117,17.63,0.84,1.14,67.968,0.1305,0.2278,0.3831,0.2585,0.2,143.21,157.42,106.44,0.0127,330,220,100,0.0537,130,60,210,0.0514,3.5,0.2502,15,13.73,21.62,1.27,4.7,0.0563380281690141,0.0476460578559274
"15144B",2015,"WT","3-day","train-conflict","yoked",2,"C2","On","15144A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T5_C2","15144B_T5_C2","15144A_T5_C2",7,1.88,0.2589,18,13.6,0.24,1.96,1.27,70,80,49,1.08,15.1,138.605,0.2939,0.1557,0.2077,0.3427,0.24,317.82,193.46,91.15,0.014,80,10,260,0.0514,320,240,20,0.0373,3.5,0.2373,13.2,13.69,20.34,0.94,3.81,0.0176470588235294,0.0220408163265306
"15144B",2015,"WT","3-day","train-conflict","yoked",2,"C3","On","15144A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T6_C3","15144B_T6_C3","15144A_T6_C3",8,1.85,0.3028,20,16.03,0.27,3.31,1.37,69,56,66.07,1.47,1.77,130.833,0.2593,0.2453,0.2717,0.2237,0.16,51.28,186.75,110.85,0.0159,210,110,340,0.041,10,330,130,0.0468,18,0.2555,13.2,12.94,22.87,1.08,3.75,0.0168434185901435,0.0222491297109127
"15144B",2015,"WT","3-day","train-conflict","yoked",3,"Retention","Off","15144A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retention","15144B_Retention","15144A_Retention",9,2.35,0.3735,20,67.2,1.38,9.33,1.14,52,67,84.07,1.91,1.41,107.065,0.2115,0.2063,0.2866,0.2955,0.03,29.31,184.9,104.64,0.0133,210,170,20,0.0446,20,280,110,0.037,18,0.2528,15,11.8,29.61,0.92,2.66,0.0205357142857143,0.0227191626025931
"15145B",2015,"WT","3-day","train-conflict","yoked",1,"Hab","Off","15145A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Hab","15145B_Hab","15145A_Hab",1,3.29,0.4684,34,0.53,0,-1,1.31,55,44,8.9,0.53,4.07,108.667,0.2898,0.2351,0.2174,0.2577,0.06,349.09,173.6,104.05,0.0154,170,30,240,0.0462,30,240,60,2e-04,18,0.3134,13.2,11.39,22.05,1.12,3.67,0,0.0595505617977528
"15145B",2015,"WT","3-day","train-conflict","yoked",1,"T1","On","15145A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T1","15145B_T1","15145A_T1",2,3.16,0.4649,23,6.43,0.28,9.87,1.02,55,114,11.27,0.49,2.47,102.293,0.2585,0.3466,0.228,0.167,0.15,75.25,179.44,93.68,0.0104,280,150,20,0.0481,100,350,150,0.0884,18,0.2459,15,13.08,24.04,0.95,3.24,0.0435458786936236,0.0434782608695652
"15145B",2015,"WT","3-day","train-conflict","yoked",1,"T2","On","15145A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T2","15145B_T2","15145A_T2",3,1.56,0.2468,16,77.8,1.41,1.69,1.24,48,99,99.23,1.87,9.71,105.634,0.2654,0.3194,0.1519,0.2634,0.16,23.88,156.93,96.32,0.011,190,80,310,0.0484,60,10,180,0.015,8.5,0.546,16.6,15.57,15.03,2.52,11.45,0.0181233933161954,0.0188451073264134
"15145B",2015,"WT","3-day","train-conflict","yoked",1,"T3","On","15145A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T3","15145B_T3","15145A_T3",4,1.88,0.335,20,11.47,0.3,1.34,1.28,61,69,46.23,1.02,1.26,118.933,0.2896,0.2498,0.2352,0.2254,0.05,345.15,174.7,103.82,0.0201,140,30,240,0.0367,10,300,120,0.0034,18,0.2861,13.2,12.26,24.95,1.3,3.76,0.02615518744551,0.0220635950681376
"15145B",2015,"WT","3-day","train-conflict","yoked",2,"Retest","On","15145A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retest","15145B_Retest","15145A_Retest",5,2.1,0.234,16,13.53,0.19,1.4,1.07,52,80,53.83,1.04,2.65,115.799,0.2836,0.2143,0.2242,0.2779,0.12,314.34,171.09,108.11,0.0137,130,40,260,0.038,340,250,60,0.0072,3.5,0.3482,15,14.51,12.67,1.23,6.02,0.0140428677014043,0.0193200817388074
"15145B",2015,"WT","3-day","train-conflict","yoked",2,"C1","On","15145A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T4_C1","15145B_T4_C1","15145A_T4_C1",6,3.22,0.29,18,14.57,0.37,13.8,0.9,40,67,23.27,0.75,2.04,73.268,0.1409,0.2191,0.3731,0.2669,0.16,157.38,160.24,104.15,0.0144,280,230,100,0.0429,140,60,220,0.0327,8.5,0.376,15,14.14,17.71,1.94,7.44,0.0253946465339739,0.0322303394929093
"15145B",2015,"WT","3-day","train-conflict","yoked",2,"C2","On","15145A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T5_C2","15145B_T5_C2","15145A_T5_C2",7,1.7,0.1902,16,13.43,0.44,1.75,1.22,64,80,73.07,1.46,1.54,128.033,0.2673,0.1862,0.2258,0.3207,0.16,346.65,195.23,99.34,0.0149,180,50,280,0.0397,350,260,60,0.0014,18,0.4779,15,14.28,12.13,1.87,8.25,0.0327624720774386,0.0199808402901328
"15145B",2015,"WT","3-day","train-conflict","yoked",2,"C3","On","15145A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T6_C3","15145B_T6_C3","15145A_T6_C3",8,1.5,0.1731,14,30.47,0.68,4.9,1.16,65,121,51.17,0.86,6,123.635,0.2504,0.1975,0.3043,0.2477,0.07,37.65,182.69,105.35,0.0192,220,120,330,0.0384,20,280,100,0.0026,18,0.3801,15,13.72,16.35,1.75,6.68,0.0223170331473581,0.0168067226890756
"15145B",2015,"WT","3-day","train-conflict","yoked",3,"Retention","Off","15145A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retention","15145B_Retention","15145A_Retention",9,1.8,0.2934,14,20.17,0.56,5.37,0.98,36,116,136.67,3.11,0.78,68.462,0.1381,0.2631,0.3341,0.2646,0.1,131.23,177.01,109.17,0.015,0,210,70,0.0437,80,20,190,0.0073,18,0.2427,15,11.52,25.04,0.61,2.38,0.0277640059494298,0.0227555425477427
"15146B",2015,"WT","3-day","train-conflict","yoked",1,"Hab","Off","15146A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Hab","15146B_Hab","15146A_Hab",1,3.16,0.4618,33,3.4,0.28,2.66,1.29,65,35,18.6,1.22,5.78,116.636,0.3035,0.2205,0.2324,0.2437,0.04,304.28,187.76,104.43,0.0167,280,180,10,0.0459,10,300,130,0.0026,19.4,0.3379,15,13.44,20.27,1.59,5.99,0.0823529411764706,0.0655913978494624
"15146B",2015,"WT","3-day","train-conflict","yoked",1,"T1","On","15146A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T1","15146B_T1","15146A_T1",2,2.68,0.2303,19,34.33,0.74,1.68,1.15,64,87,54.87,1.28,1.47,124.134,0.3072,0.2167,0.1829,0.2932,0.15,328.21,166.68,107.3,0.0171,130,40,270,0.0389,300,240,40,6e-04,19.4,0.3388,16.6,15.35,13.18,1.5,7.18,0.0215554908243519,0.0233278658647713
"15146B",2015,"WT","3-day","train-conflict","yoked",1,"T2","On","15146A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T2","15146B_T2","15146A_T2",3,1.05,0.1568,15,22,0.48,2.1,1.22,62,60,80.87,1.61,1.82,131.034,0.3348,0.2311,0.1917,0.2424,0.14,357.51,165.03,101.71,0.0163,180,60,290,0.0427,350,290,90,1e-04,8.5,0.4402,18,16.92,12.39,3.61,22.51,0.0218181818181818,0.0199084951156177
"15146B",2015,"WT","3-day","train-conflict","yoked",1,"T3","On","15146A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T3","15146B_T3","15146A_T3",4,0.96,0.2226,12,29.87,0.05,1.26,1.23,47,70,88.17,0.22,0.35,96.832,0.2364,0.2956,0.259,0.209,0.05,85.18,176.15,100.04,0.0152,0,230,70,0.0418,70,30,210,5e-04,19.4,0.3235,16.6,11.88,41.95,0.81,1.86,0.0016739203213927,0.00249517976636044
"15146B",2015,"WT","3-day","train-conflict","yoked",2,"Retest","On","15146A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retest","15146B_Retest","15146A_Retest",5,0.85,0.2091,13,0.53,0,-1,1.19,44,68,52.83,0.62,1.96,84.732,0.2113,0.2487,0.2664,0.2736,0.05,205.1,184.36,105.49,0.0143,0,260,110,0.0365,110,80,260,0.001,19.4,0.292,15,13.86,25.87,1.2,3.45,0,0.0117357561991293
"15146B",2015,"WT","3-day","train-conflict","yoked",2,"C1","On","15146A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T4_C1","15146B_T4_C1","15146A_T4_C1",6,2.4,0.1988,15,15.1,0.69,0.67,0.92,59,58,55.83,1.58,1.33,113.202,0.2256,0.2465,0.3029,0.225,0.13,73.22,181.41,111.43,0.0152,250,150,10,0.0397,60,350,160,0.0122,19.4,0.3889,18,15.57,24.23,1.92,5.85,0.0456953642384106,0.0283001970266882
"15146B",2015,"WT","3-day","train-conflict","yoked",2,"C2","On","15146A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T5_C2","15146B_T5_C2","15146A_T5_C2",7,0.66,0.136,11,0.57,0,-1,0.92,63,68,56.77,0.93,1.69,121.667,0.2424,0.1799,0.2831,0.2946,0.07,338.23,187.82,101.12,0.0191,100,0,200,0.0404,0,240,50,0.0089,11.1,0.454,18,16.99,11.3,1.75,7.61,0,0.016381891844284
"15146B",2015,"WT","3-day","train-conflict","yoked",2,"C3","On","15146A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T6_C3","15146B_T6_C3","15146A_T6_C3",8,0.84,0.2064,11,0.53,0,-1,1.02,43,94,55.97,0.38,0.56,85.67,0.1691,0.1532,0.2851,0.3926,0.12,245.65,176.82,96.84,0.0157,90,20,230,0.0465,280,140,310,0.0163,19.4,0.2944,16.6,14.44,25.22,1.46,4.19,0,0.0067893514382705
