"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","145A-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"Gpr12",7.15912902847786,7.01165109789794,7.11786574731936,6.71527284336393,6.86860417565293,6.45615448321674,6.88690634572817,7.24546807891431,7.27494577815321,6.83843615366006,6.69178665898672,7.48878743474408,7.16992545509379
"Gpr135",6.67743204432451,5.79792097911291,6.9704889825532,6.4301316464168,6.74174966337278,6.82584840314581,6.28875375545057,6.50227151375328,6.82399957452825,6.79345580853078,6.79167438997656,6.62488641088715,6.48568564295717
"Gpr137",8.24357667672506,8.27641591857731,7.70900856654501,7.94261507995409,8.30051013876968,8.32004323575644,8.26251477659079,8.27253995366578,7.88087558501004,8.16713781255156,8.43154813237134,8.55918404255669,8.21875759927038
"Gpr137b",7.54002939135256,7.23933856488408,7.34396863319623,7.17056248942233,7.05831595623747,6.60070257844287,6.96287128409545,7.21724982443339,7.03414718357417,7.7295420892557,7.33198009482557,7.11152442685005,7.42809623939224
"Gpr137c",6.81169319381218,6.51219978787452,6.69440505779589,6.4301316464168,6.71078885036178,6.45615448321674,6.31503046201082,6.32845163915429,6.81367984639054,6.78766636545751,6.41693781936295,6.30549265221265,6.61339875240303
"Gpr146",6.31753497558397,7.07342074871035,6.65735097676436,6.27744994173976,6.69485374917995,7.56359721263835,6.84052547305139,6.52350943179416,6.48450574755235,7.02635946042977,6.6411459704648,6.39727072585512,6.60162207360249
"Gpr149",5.79792097911291,6.21310074711845,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.01161542902384,6.24198646124767,5.79792097911291,5.79792097911291,5.93958660595551
"Gpr150",6.04857148034713,6.51219978787452,6.16880374796255,6.4301316464168,6.62766583180726,5.79792097911291,6.26092805397241,6.32845163915429,6.224148879409,6.43304087198302,6.56784791610061,6.63964846623165,6.34355233066655
"Gpr151",6.33692882350559,5.79792097911291,5.79792097911291,6.13777583631765,6.10117829047018,5.79792097911291,5.9622333015132,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.32525765136851
"Gpr152",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.1577488742619,5.79792097911291
"Gpr153",5.79792097911291,5.79792097911291,6.48711914429975,6.65378352774233,6.66198929610963,5.79792097911291,6.68437261596142,6.2663850034612,5.79792097911291,6.62789588421905,6.1499084072503,6.2232376120478,6.41105061977743
"Gpr155",7.70092569138013,7.18685016413178,8.0018118125833,7.29135580970059,7.54545464982114,7.7029297295336,7.82623305733192,7.74984975700109,7.92375140646886,7.76066173143636,7.34040769333045,7.45747015791945,7.92787801887682
"Gpr156",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.36378895405733,5.97565024682105,5.79792097911291,6.42349404543813,6.07644940259797,5.79792097911291,5.93958660595551
"Gpr157",6.12123949132449,6.61998239225951,6.16880374796255,5.79792097911291,6.26002946404218,5.79792097911291,6.36378895405733,6.7696296775595,6.2740297740858,6.18286993285015,6.12727662830779,6.25237071273043,6.22156488840593
"Gpr158",9.25967664825235,8.27641591857731,8.54977830166007,8.06163693571887,8.35382900021044,8.17543450714356,8.51191358281437,8.80879933306295,9.11338401009844,8.76668150845194,8.63676058252599,8.37615010415123,8.9695675880952
"Gpr160",5.79792097911291,5.79792097911291,5.79792097911291,6.27744994173976,5.79792097911291,5.79792097911291,5.79792097911291,6.2663850034612,6.09985557890259,5.79792097911291,5.79792097911291,5.79792097911291,6.11418856171014
"Gpr161",6.79238210613527,7.18685016413178,6.43684494962567,6.71527284336393,6.59169229673375,6.82584840314581,6.36378895405733,6.78460302674678,7.33230858429273,6.46978822212902,6.32428826936165,7.10282763738966,7.00593077881992
"Gpr162",9.17743020168097,8.8802509577153,9.25028650934657,8.95828166149913,9.18522202040735,8.72142550200596,8.6481963280529,9.19310157588754,9.18399242803036,9.09955311489682,8.9630137253987,9.35339615411396,9.37362238201151
"Gpr165",6.35561876365576,5.79792097911291,6.79637848142549,6.51318214423329,6.4254065919863,6.91947305077529,6.33998374420797,6.43397438820465,6.29704420980497,6.57654359769345,6.01380191826847,6.19188989760723,6.58965219990681
"Gpr17",6.51499297819525,6.94576718543064,6.76375146374334,7.13341550901129,7.0365206826003,7.82826929346694,7.82133753333144,7.04149676652719,6.71473986659565,7.5555223207405,7.11800968068695,6.35337292064651,6.69105718354585
"Gpr171",5.79792097911291,5.79792097911291,6.16880374796255,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291
"Gpr173",6.96100345029416,6.61998239225951,6.43684494962567,6.58692578605802,6.64502095386144,6.91947305077529,6.59321080713262,6.45758207855281,6.5457357971577,6.76410850996777,6.90059136521361,6.92148930623606,6.52656388672598
"Gpr174",6.00266189302359,5.79792097911291,6.06053473843515,5.79792097911291,6.04568107033321,5.79792097911291,6.40848695891524,5.79792097911291,5.79792097911291,5.90934841974363,5.97424176824464,5.79792097911291,6.17183617358393
"Gpr176",6.47140764329951,6.51219978787452,6.91601621412504,6.62110573843537,6.69485374917995,6.91947305077529,6.60919523044297,6.38372248186076,6.39854584178971,6.5611725550959,6.76966130341354,6.51212806958075,6.78092469437566
"Gpr179",5.79792097911291,5.79792097911291,6.32100404828009,5.79792097911291,6.14787876397264,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.13154253318249,5.79792097911291,5.79792097911291,5.79792097911291
"Gpr18",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.08091217074918
"Gpr180",6.77262843687469,7.42762249608666,6.48711914429975,6.9917646602607,6.99145004644954,7.28792862847895,7.07138301805402,6.62086964246792,6.77112959799212,7.13290219075719,6.83408965728887,6.99223323786152,7.10473118055995
"Gpr182",5.79792097911291,6.51219978787452,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.08221192150798,6.23190420549957,6.13534096449054,5.90934841974363,5.79792097911291,5.95917437673526,6.17183617358393
"Gpr183",5.79792097911291,6.21310074711845,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.03016844607983,5.79792097911291,6.224148879409,6.6759484401012,6.21028215568731,5.79792097911291,6.11418856171014
"Gpr19",6.66612372915808,6.87498973871508,7.26702246679002,6.71527284336393,6.59169229673375,6.26536257807974,6.64016280469679,6.94697623192235,6.948435914445,6.80491959293728,6.82716120099985,6.78604476894869,6.71189678562978
"Gpr20",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.01380191826847,5.79792097911291,5.79792097911291
"Gpr21",5.79792097911291,5.79792097911291,6.32100404828009,6.3838927431576,5.79792097911291,5.79792097911291,5.79792097911291,6.10536968899937,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291
"Gpr22",7.89121526232778,7.51139780343617,7.39844251292358,7.62929347356214,7.67116794112172,7.0045905035685,7.69237599721159,7.99249130372117,8.0892039037451,7.44449917394984,7.97025211527174,8.08606076979679,8.09465365971986
"Gpr25",6.31753497558397,6.51219978787452,5.79792097911291,6.47302689012416,6.10117829047018,5.79792097911291,6.26092805397241,6.2663850034612,5.79792097911291,5.79792097911291,6.19121271832157,6.11992687137053,6.19749454254532
"Gpr26",9.47663591128501,8.27641591857731,9.19627854772315,8.56059493310941,9.00327477448159,8.04734537441895,8.13757644193585,9.15689642801568,9.24539692861546,8.76220189247635,8.91973049021727,8.95640670733093,9.22761441633686
"Gpr27",7.43002107608567,7.55117713406461,7.18433518108586,7.68916622976137,7.33222819654274,7.0045905035685,7.45322577711619,7.51677516674413,7.13564547200782,7.35873049376836,7.66167416785805,7.35816168975257,7.5011098215384
"Gpr3",6.9446303454986,6.38308265537795,6.38195803397133,6.51318214423329,6.66198929610963,5.79792097911291,6.68437261596142,6.54409459673837,6.86411979420612,6.75811528690947,6.30961371797037,6.62488641088715,6.44201281805201
"Gpr34",6.4561892013672,6.21310074711845,6.32100404828009,6.74433809655362,6.57301478134742,6.45615448321674,6.44996174070289,5.79792097911291,5.79792097911291,6.7149076480678,6.76966130341354,6.1577488742619,6.26590698445161
"Gpr35",5.79792097911291,6.21310074711845,5.79792097911291,6.27744994173976,5.97322132464596,5.79792097911291,6.26092805397241,6.10536968899937,6.09985557890259,6.29391717461927,6.17114505901687,6.41799407050082,6.08091217074918
"Gpr37",7.64082841094784,7.92076706558522,7.3252187271104,8.16273461808767,7.82489770330486,7.82826929346694,7.9650638050201,7.58800003283479,7.49978212819046,8.28158987566203,7.53692268686407,7.28683938612055,7.81209870789275
"Gpr37l1",7.81694490093616,8.50200286212601,8.04477803449279,9.08870674007678,8.20391720303604,10.0047567826279,9.4300369019275,8.28471341031129,8.2984239647701,9.13956812746036,8.43511291226857,7.86852436361682,8.12388887748637
"Gpr4",6.42456678793802,6.71402883175886,6.48711914429975,6.27744994173976,6.47114901390653,7.0045905035685,6.03016844607983,6.10536968899937,6.19680057265716,6.57654359769345,6.22848608738038,6.2232376120478,6.17183617358393
"Gpr45",6.37367346314902,5.79792097911291,5.79792097911291,6.51318214423329,6.44870669832753,5.79792097911291,6.44996174070289,6.38372248186076,6.64141501706988,6.35178899370089,6.55813798569872,6.4943913275196,6.49959732477548
"Gpr55",5.79792097911291,5.79792097911291,5.79792097911291,6.03851180696521,5.79792097911291,5.79792097911291,6.19932390637337,5.79792097911291,5.79792097911291,5.99082321164452,6.21028215568731,6.19188989760723,5.79792097911291
"Gpr61",6.67743204432451,6.71402883175886,6.61842278675229,6.71527284336393,6.8944934158385,6.72106904335073,6.64016280469679,6.23190420549957,6.67893306085732,6.52118333439673,6.47500253770205,6.76129870673689,6.80886597456941
"Gpr62",6.58186425300839,7.01165109789794,5.79792097911291,6.55103753686899,6.82832897589128,5.79792097911291,7.02352202787249,6.60242939878201,6.86411979420612,6.7149076480678,6.338547646358,6.84497994566703,6.968131983594
"Gpr63",6.47140764329951,6.21310074711845,6.16880374796255,5.79792097911291,6.26002946404218,5.79792097911291,6.42958630896623,6.65644005186524,6.73775838294006,6.45169021531315,6.5178690769855,6.57874428070402,6.6587313479393
"Gpr65",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.97565024682105,5.79792097911291,6.22799069013637,5.79792097911291,5.79792097911291,6.08091217074918
"Gpr68",7.13890885812455,7.28943145225902,7.80153325716578,6.74433809655362,7.14113692334525,6.82584840314581,7.34228367648624,7.18828065369093,7.40455129473541,7.19196731765686,7.68706238868751,7.02104429792622,7.44306489617312
"Gpr75",6.5289002789815,6.61998239225951,6.32100404828009,6.33344226761965,6.74174966337278,6.45615448321674,6.31503046201082,6.79931924351579,6.5003544541046,6.86009819815752,6.5178690769855,6.25237071273043,6.36122610127952
"Gpr83",7.44045504578881,7.01165109789794,7.4504713052995,7.11433920033064,6.77159505753461,7.61181566777793,6.86401247559527,7.08559618921352,7.13564547200782,7.34879508625172,7.37350937241761,6.91093981156678,7.10473118055995
"Gpr84",6.63116817770828,7.38338140064785,7.09474062804251,7.27489023531006,5.97322132464596,5.79792097911291,6.92021584041698,6.60242939878201,6.96619161959656,6.95171041176112,5.79792097911291,6.62488641088715,6.60162207360249
"Gpr85",7.3709015829646,7.01165109789794,7.41604426344919,6.82595886299523,7.09015666966792,7.08293507514421,7.34953905463972,7.35167922471489,7.00920954013471,6.65572179126147,7.31063285754989,7.16224112906322,7.39240455494469
"Gpr89",7.43002107608567,6.87498973871508,7.30615320903192,7.37025936568148,7.25436108500741,6.72106904335073,7.55460686849247,7.13818975832412,7.28794884927566,7.06167622303216,7.02657953127192,7.33016937533471,7.30641347290024
"Gprasp1",9.9377545705776,9.49992971288327,9.75136003868844,9.54616436599593,9.61656586569977,9.79034087571398,9.33247364697459,9.80007615466555,9.97848717615067,10.0163737465063,9.55536905965725,9.79286958147181,10.0145716518096
"Gprasp2",8.088429057852,8.18410789219629,8.01268560349329,8.24913797925536,8.1786461317363,8.14454832481718,8.14908091677209,8.28874701697491,8.0162442826657,8.36186217412424,8.11096739006453,8.14636238128202,8.3593463937054
"Gprc5a",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,7.08293507514421,5.79792097911291,5.79792097911291,5.79792097911291,6.19849026973764,5.79792097911291,5.79792097911291,5.79792097911291
"Gprc5b",7.23016433902099,8.29853923330944,7.38056947564924,8.56059493310941,7.86868651888432,8.99931684260175,8.70018743168702,7.82642602143985,8.38795845682563,9.03270424356421,8.38434045170912,7.44470715111714,7.88002357839192
"Gprc5c",5.94275535895326,5.79792097911291,6.16880374796255,5.79792097911291,6.22600934735641,5.79792097911291,6.44996174070289,5.79792097911291,5.94909477508876,6.29391717461927,6.3659452351626,5.79792097911291,6.08091217074918
"Gprc5d",6.12123949132449,6.51219978787452,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.29704420980497,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291
"Gprin1",8.49060210335918,8.64553507848808,8.04477803449279,8.27177118026614,8.01605250166102,8.17543450714356,7.85043380744077,8.11258018521881,8.07902426763582,7.63387266116294,8.08122374558821,8.27955170920642,8.34715096835
"Gprin2",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.36378895405733,5.79792097911291,5.79792097911291,5.79792097911291,6.12727662830779,5.79792097911291,5.93958660595551
"Gprin3",7.07579388706588,6.21310074711845,7.36241508360169,6.3838927431576,6.6098989065935,5.79792097911291,6.33998374420797,7.01870297654546,6.58830201444737,6.3732391850389,7.07600043091772,6.45737580612184,6.71189678562978
"Gps1",8.40251008911363,8.50200286212601,8.38778979553719,8.3159324595173,8.42300569488432,7.82826929346694,8.53797380432587,8.42287277416257,8.11265720788861,8.25428105381362,8.46852389208826,8.60730315035434,8.36661157613412
"Gps2",6.64299891583268,6.79825293427866,6.53372974508939,6.85155094807812,6.4928169351938,7.56359721263835,6.52541301907359,6.7696296775595,6.77112959799212,6.75811528690947,7.00380782579062,7.15395579604269,6.78092469437566
"Gpsm1",6.51499297819525,6.71402883175886,7.1626380887709,7.52697414463061,6.90717052890698,6.45615448321674,7.03327801756469,6.62086964246792,6.97494834169,7.48068920988743,6.82716120099985,6.62488641088715,6.78092469437566
"Gpsm2",6.86721193557198,6.21310074711845,6.88755170838339,6.55103753686899,6.37581294348192,6.45615448321674,6.80408981131198,6.52350943179416,6.93943305551225,6.91210028016624,6.61450928697219,6.51212806958075,6.61339875240303
"Gpsm3",6.20638091840365,5.79792097911291,6.72981077349189,6.21367939312316,6.10117829047018,5.79792097911291,6.50735933102665,6.19433878485403,6.24980044309452,5.79792097911291,6.41693781936295,5.79792097911291,5.99818610328899
"Gpt",6.59450576999748,6.94576718543064,6.38195803397133,6.27744994173976,6.94420421695366,7.0045905035685,7.18633248829714,6.6736238818126,5.79792097911291,6.98507287221741,6.5868764471116,6.6822972916022,6.70154472001311
"Gpt2",8.14018097848937,7.86109465607301,8.09659152347762,7.73507557511092,7.98197564933836,8.17543450714356,7.31278987282366,8.15328222787239,8.29552867661113,8.43198221919656,7.73028584796361,8.10139433606021,7.93122955479781
"Gpx1",7.10431967481289,7.18685016413178,7.30615320903192,7.35491030975444,7.55931384495914,7.28792862847895,7.12600634246633,7.0747489578849,7.26178897915313,7.28728408552431,7.19251067725899,7.24176114822472,7.13783278764613
"Gpx2",6.27628957614457,5.79792097911291,5.79792097911291,5.79792097911291,6.10117829047018,5.79792097911291,5.79792097911291,6.19433878485403,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.99818610328899
"Gpx3",6.00266189302359,6.21310074711845,6.43684494962567,6.03851180696521,5.97322132464596,6.72106904335073,5.79792097911291,5.79792097911291,5.79792097911291,6.24198646124767,5.79792097911291,6.59445219644709,5.79792097911291
