"ID","treatment","trialNum","Day","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"15148A","conflict.trained",3,1,5.71915036019386,0.412654362333231,-1.14898847131957,-1.39940686929584,0.266960716722539,-0.64775239901013,-0.368804071754206,-0.42909668586366,0.044612811081742,-0.344237608600852
"15148A","conflict.trained",4,1,3.99352494978139,0.83171903938705,-0.398092603310965,-0.206986625680062,1.4312481704773,0.220289421638221,-0.167971379264389,0.977084364573812,-1.14241652811726,-0.664297663429031
"15148A","conflict.trained",5,2,6.79349695586893,-0.634286818543126,-1.24728527728033,-1.94471808554694,0.031204687028887,-0.753802308684822,0.32521897351349,-1.14086676695803,0.781507412608964,0.0556958631880529
"15148A","conflict.trained",6,2,-0.208233077829808,-0.0323992498110133,2.22950803637209,2.37353780665225,-0.791703531834761,-0.0989597866160954,0.580969470438293,-1.08787266962376,0.349959542548443,-1.54207351797827
"15148A","conflict.trained",7,2,1.48628113721615,0.27023058776717,0.285500513664261,3.40105788137301,-0.0275184178388548,1.55179924509673,-0.246141445449783,1.73269192921271,1.77291805172782,-1.29515368747022
"15148A","conflict.trained",8,2,1.48803145514938,0.609883272544171,2.39725167717022,2.01437637198122,-2.26905304699778,1.47222188330968,0.105627510126374,0.0178878655569491,-0.60642273921742,-0.14492232425726
"15148A","conflict.trained",9,3,-0.155440703606241,-0.072322842412781,-0.84897336769759,1.76957463803026,-0.47858691671216,1.0946043808895,-1.28672627684636,0.672930285868522,0.771305718605467,-0.255140266197595
"15148B","conflict.yoked",1,1,-2.48141284778963,-4.718774837424,-0.98793602360967,-0.436866110498389,1.09661658743777,1.11094447005861,-0.34598328392626,-1.7509234463437,-1.81101798743845,0.971732104972626
"15148B","conflict.yoked",2,1,-3.50420239279755,-0.158723141444663,-0.158902421002639,-1.61182233644743,-0.167343869270175,0.418181825506695,-0.0673183830213227,-0.643700300418262,1.1954394233617,-0.987277448482157
"15148B","conflict.yoked",3,1,-2.77370804199182,-0.080560916610417,-0.554164094463066,-1.67572045359471,0.411838297948353,0.111390658027548,-0.900011210349124,-0.531498655524696,-0.521866123320441,0.188346930569393
"15148B","conflict.yoked",4,1,-1.17995146396245,0.698645998624287,0.384100163765032,-0.748857960438544,0.499282062010672,0.82612506911756,0.128467072602085,-0.0218590739482011,-0.395523562969662,0.206067123787313
"15148B","conflict.yoked",5,2,-2.26044406295353,0.526383902816775,0.121657706982993,-1.65715623506005,0.547983898407179,0.690603575555453,-0.0552468150564916,-0.113138194147442,-0.217795567909925,0.138136347312424
"15148B","conflict.yoked",6,2,-0.445295510437523,-1.83420070421373,-0.00975987672573994,2.17087974135679,0.90082264877816,-2.82768359638462,-1.55611586372107,-1.52450170325561,-0.761228037852747,-0.93927423696136
"15148B","conflict.yoked",7,2,-3.42775329648831,0.381985967215303,-1.60422298772219,0.818780494031683,-0.431500447811588,-3.16580907847107,-1.90668104449461,2.4700242124826,0.561551788777654,0.399397961241401
"15148B","conflict.yoked",8,2,-4.14645490686048,0.412731608076278,-1.88636292799589,-0.861916839795107,-1.97831201728154,-1.60397927971157,1.64933570088379,0.497854781245343,-0.763328180976569,-1.12086503716808
"15148B","conflict.yoked",9,3,-1.69991712199111,2.86451259226846,-1.76336411739238,0.275242403505488,1.69173224735954,0.500249827976166,0.302395913630649,-0.361591752129229,-0.348985438144803,0.484003401566693
"15148C","conflict.trained",1,1,-2.61759035700462,-1.88592457980737,-0.452536417852634,-1.04306866414441,0.500602766717864,0.741809286208738,-0.190640801060455,-0.280143532099373,0.0113812218561907,0.0429733943936316
"15148C","conflict.trained",2,1,0.953769441941367,0.410342498234832,2.4636138359319,-0.0672074560291158,1.11291965130172,0.257363067300407,0.783150625329535,0.681819736981809,-0.0482684317457497,-0.432937712994656
"15148C","conflict.trained",3,1,2.9271998196579,0.00072528348347807,1.47663842379508,1.74647639509172,-1.02135387134344,1.6842711383843,0.0825317689276367,1.1978980457325,-1.05670722270357,-0.897929082800805
"15148C","conflict.trained",4,1,0.370869566137562,-0.480791697108691,2.8733609188977,1.01582190136004,-0.896175453594577,0.0231705938243741,0.601549141754722,-0.592436899141436,-0.140058253825422,0.00712658175439654
"15148C","conflict.trained",5,2,3.3231166788251,-0.0353981716446877,3.35558935566915,-0.438564744951602,-2.48464935272541,0.675542067630947,-0.0365344791446413,0.229065079379906,0.831243475878424,1.63346730703353
"15148C","conflict.trained",6,2,-1.98182263673911,-0.57683285757468,3.91487727728044,0.0966685737357153,-0.593981971032565,-2.37879315859598,1.48964901516948,-2.53879031575646,0.132643402474607,-1.08196286477835
"15148C","conflict.trained",7,2,-1.22776259644441,0.386214034102904,3.92578477290984,0.517496045791508,-1.22604475067359,-1.61384908526404,1.03598477844171,-1.90040113646564,0.132198323890901,-1.0047728305226
"15148C","conflict.trained",8,2,-0.190258557953028,0.0277971352957412,5.69177887775044,0.206785416113528,-2.33352311467791,-0.641518278722347,1.0384152233567,-1.18167555867729,-0.0740617205732695,0.0921124870738483
"15148C","conflict.trained",9,3,-1.42343425246291,1.66258076608787,-1.74200152745818,2.49540126298119,1.14854874986647,0.50554162769044,-0.892582667879018,0.378306562097189,0.773492433534431,0.962402923052693
"15148D","conflict.yoked",1,1,-3.21143090412646,-2.52190185614844,-0.372955341374652,-1.68628224143373,0.0379221824471668,0.390862471292811,-0.843857014448723,0.00405993686557035,0.152105666718635,0.00939056964597161
"15148D","conflict.yoked",2,1,-1.60998902361268,1.20001607038448,-0.267797462144427,0.552037536794126,1.22908471447232,0.193307592431773,0.434973335101377,-0.615551834817375,0.0971415542324397,0.0566812059765432
"15148D","conflict.yoked",3,1,-2.53202795355779,2.56940745281599,-1.44443168330162,-0.625735367994455,-1.18922785470477,-1.73555048716148,0.221504169263007,1.15674172223517,-0.507699849125786,0.371802840630306
"15148D","conflict.yoked",4,1,-2.61354597626651,-0.00155825221858789,1.31946906681162,0.484736985334947,-1.41118997986612,-1.95363236198589,-3.02146110353244,-1.20045534502308,-0.737672822257344,0.867551308383061
"15148D","conflict.yoked",5,2,-0.714399323616212,1.12846546763046,-1.97332908583501,1.70343422038342,0.311374250264049,0.521744866755908,0.596749412595765,-0.487733190126623,0.625572636528665,0.498269456757761
"15148D","conflict.yoked",6,2,-2.02617618415115,-1.79237905715218,-0.366419660069311,4.33958725862364,0.738242593495576,-1.92626417387122,0.43752857755456,-1.94080748267728,1.95005057620197,-1.26220756883167
"15148D","conflict.yoked",7,2,-1.68728005605889,-0.437752649454203,0.666935769474415,1.93807370606106,0.237819398381941,-1.2776179157912,0.732826384333919,-1.59039956618078,1.05259945521272,-1.97165886764916
"15148D","conflict.yoked",8,2,-1.03767056625951,0.32902187527636,-1.3731406363744,2.78862649869561,0.0198396570956715,-2.05800684666319,-0.45179072334385,-2.23548063482928,-0.703461760562877,-0.118672815139088
"15148D","conflict.yoked",9,3,-2.30254930105179,3.58910242774596,-0.647803697165802,-0.128585560746836,1.55283693148596,0.608479778414452,-0.684598544746204,0.0948070910041758,0.878873492197868,-0.285148546868608
