"","gene","padj","logpadj","lfc","direction"
"517","Ccdc59",0.0562364811886757,1.24998186167513,-2.0302833688661,"standard.yoked"
"518","Lin7a",0.0472696386631861,1.32541771750212,1.95658730168329,"conflict.yoked"
"519","Trhde",0.0852966424078468,1.06906806393733,2.25948162186237,"conflict.yoked"
"520","Grip1",0.0913916823220273,1.03909332818326,-1.72339430714843,"standard.yoked"
"521","March9",0.0602986305925402,1.21969255075962,1.66374492481746,"conflict.yoked"
"522","Cd63",0.0370802675482158,1.43085714091658,2.55230221870988,"conflict.yoked"
"523","Ykt6",0.034364505234571,1.46388990449586,1.2545412710298,"conflict.yoked"
"524","H2afv",0.0852966424078468,1.06906806393733,-1.57491371551274,"standard.yoked"
"525","Wdpcp",0.07129173627053,1.14696080815799,-2.51446383761046,"standard.yoked"
"526","Rtn4",0.0826852054161346,1.08257219033767,0.504075569166512,"conflict.yoked"
"527","Asb3",0.0420603217984236,1.37612740890255,5.28462668914082,"conflict.yoked"
"528","Bod1",0.0446429935912309,1.35024669093961,-1.29686500315839,"standard.yoked"
"529","Sh3pxd2b",0.067206338530229,1.1725897647604,5.31731480450846,"conflict.yoked"
"530","Ubtd2",0.0241616186435661,1.61687397466921,-2.9925942109596,"standard.yoked"
"531","Kcnip1",0.0570589115975239,1.24367651679562,4.82836790810505,"conflict.yoked"
"532","Ccng1",0.0849008124672932,1.07108815370924,1.13340970145568,"conflict.yoked"
"533","Cnot6",0.0271884647235418,1.56561531543269,2.20067384140343,"conflict.yoked"
"534","Gfpt2",0.0434507047408026,1.36200317519783,-4.47399622992857,"standard.yoked"
"535","Fstl4",0.0800962860455787,1.09638762108562,-1.93657162677477,"standard.yoked"
"536","Aff4",0.0404716262123904,1.39284934463541,0.979628356845056,"conflict.yoked"
"537","G3bp1",0.0570589115975239,1.24367651679562,-0.963355286685158,"standard.yoked"
"538","Fam114a2",0.0370802675482158,1.43085714091658,-2.28158095781343,"standard.yoked"
"539","Galnt10",0.0407722991632192,1.38963479785014,5.42122375421856,"conflict.yoked"
"540","Cnot8",0.0406987010085461,1.39041945204808,-1.2361046766249,"standard.yoked"
"541","Kcnj12",0.0595096828241564,1.22541236444006,-3.21918140519475,"standard.yoked"
"542","Rnf112",0.0956742806056115,1.01920479463979,-0.571568531252151,"standard.yoked"
"543","Ulk2",0.0904453798640085,1.04361361289277,0.896717701407826,"conflict.yoked"
"544","Slc25a35",0.0728572645386091,1.13752713858531,4.71838591497161,"conflict.yoked"
"545","Rangrf",0.0852966424078468,1.06906806393733,4.77872336491075,"conflict.yoked"
"546","Cntrob",0.0732575625729174,1.13514753528575,3.1425885924513,"conflict.yoked"
"547","Spag7",0.0415946988901994,1.38096201527313,-1.76150634836812,"standard.yoked"
"548","Gm43951",0.0407451211836104,1.38992438618502,5.20978260054435,"conflict.yoked"
"549","Emc6",0.036477091272859,1.43797980012738,-1.74389463764066,"standard.yoked"
"550","Smg6",0.0795680688077295,1.09926118254876,-1.02302127374301,"standard.yoked"
