"","143D-DG-3","144C-DG-2","144D-DG-2","146C-DG-4","146D-DG-3","147C-DG-3","147D-DG-1"
"Arl3",6.65131622332528,6.481025113857,6.68462723449343,6.54672855414621,5.74651935471639,6.58123643421254,6.61965223908265
"Arl4a",6.38518738909124,6.90400207180328,5.97423225599744,7.31659886660946,4.48114237758222,7.03182159879693,5.92252474956318
"Arl4c",5.89343885982503,5.57420652112637,5.70255056760989,5.86865822055955,4.48114237758222,6.11668045742829,5.76821321056537
"Arl4d",6.58402570078054,8.46437962847332,6.46514664642354,7.31659886660946,7.24065422361183,7.50879753149348,6.28852987865291
"Arl5a",7.09359306773118,7.42001148841063,7.27737595671556,7.82810051334721,8.13409728635347,7.52028499304455,7.50852262915445
"Arl5b",6.94426582243494,8.09184728520071,6.7684514285451,8.74475748551386,7.24065422361183,7.88815142687917,6.43563824817436
"Arl5c",4.48114237758222,4.92420233896636,4.97227930749859,5.02283326233534,4.48114237758222,5.24765303024125,5.07383294717254
"Arl6",5.55799536784169,6.19455416690341,5.79773211883472,5.24283920151751,6.55936500434315,5.85621813605782,5.73525837745762
"Arl6ip1",8.61599431346446,8.06522886339645,8.46328289427593,8.7766300331276,7.40862008450898,8.18168760767224,8.51695933108213
"Arl6ip4",5.76302627007316,6.0817730774139,6.08839913108713,6.11540792158192,4.48114237758222,5.93703194123819,5.88325940861139
"Arl6ip5",7.63322907978813,7.57485286631386,7.85585460793032,7.69992667384178,6.82677212959115,7.56254319278709,7.80911838966369
"Arl6ip6",5.61348946339325,5.62757787482324,5.44986494106689,5.54652580915904,4.48114237758222,5.52417977185021,5.61994625689566
"Arl8a",7.95573937608536,8.02236687952979,7.9645234146886,8.36575571721335,8.74158437081496,7.85019370177518,7.8426606947449
"Arl8b",8.29389668707904,8.43506077010667,8.37622328806817,8.33748395640413,9.49482817502671,8.31830766368472,8.17616798581859
"Arl9",5.20811078417914,4.92420233896636,4.82926288892582,4.48114237758222,4.48114237758222,4.92713304501927,4.48114237758222
"Armc1",7.45144004303257,7.22501295816764,7.52922378830166,7.40213688403699,8.96996149108542,7.31416669783691,7.23414280467099
"Armc10",6.33016429910226,5.99394145536932,6.11145690793067,6.25482373064756,4.48114237758222,6.25024844832341,6.1787218237928
"Armc2",5.93360823384542,5.57420652112637,5.66870869999001,5.77229363256891,5.74651935471639,5.66058513407151,5.86122682008505
"Armc3",4.48114237758222,4.7376117387579,4.65551905307965,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"Armc5",5.89343885982503,5.77205329854898,5.73527830437144,4.48114237758222,4.48114237758222,6.00318759724489,5.88688814620032
"Armc6",6.14849617344773,6.11511441404671,5.99126107742898,6.59783920870977,7.24065422361183,6.03039150948079,6.05774939779648
"Armc7",5.36696224789153,5.6531778823856,5.35730687770143,6.43796020099556,4.48114237758222,5.41463342181392,5.47211554072199
"Armc8",7.32450721493959,7.54744053349977,7.39051853893946,7.3742047621,6.82677212959115,7.185696220168,7.54992826622227
"Armc9",6.67299636443284,6.84993656843294,6.56380801463282,6.54672855414621,5.74651935471639,6.42981413818835,6.75794535023771
"Armcx1",6.62927036350241,6.54057155882517,6.14151083046053,6.54672855414621,5.74651935471639,6.44261291731998,6.45370989517111
"Armcx2",7.57890920012703,7.40169794266045,7.26177713321829,6.82713339535511,5.74651935471639,7.42868666091427,7.22286034064329
"Armcx3",7.35083706403774,7.40782923371591,7.08457144437191,8.21844520147656,6.22117097060691,7.52883917635648,7.25027863734665
"Armcx4",7.21387962841276,7.80013704846236,7.00748540990892,7.34570036685754,4.48114237758222,7.627616206084,7.10874658127549
"Armcx5",5.43553928835585,6.60856890817873,5.63365127296901,6.59783920870977,6.22117097060691,6.70122290820849,6.03577660571866
"Armcx6",5.36696224789153,5.32096734327121,5.30662582988316,4.48114237758222,4.48114237758222,5.36289169989581,5.14696950725242
"Armt1",6.7763406395548,6.17908579932362,6.36434972574484,6.37986127970252,4.48114237758222,6.22773365299485,6.14746810353457
"Arnt",7.38941964254159,6.8031518172907,6.9652923970059,7.31659886660946,6.82677212959115,7.32078259734224,7.24657167790658
"Arnt2",7.69575991704963,7.83216122126538,7.79715583464809,7.78665457999426,7.69389159758633,7.78536740303099,7.83048115336725
"Arntl",6.27257714169501,6.46877505633765,6.04892091261487,6.49350345534362,4.48114237758222,6.70642399184517,6.59175991284364
"Arntl2",6.27257714169501,5.57420652112637,5.80778384504775,5.24283920151751,4.48114237758222,5.66058513407151,5.78430164882079
"Arpc1a",8.31382661353345,8.29839986809514,8.43210985234797,8.78709883559928,7.40862008450898,8.21533897435476,8.27555963011382
"Arpc1b",5.20811078417914,5.3572255041407,5.65716340526205,5.24283920151751,4.48114237758222,5.83503134857982,5.41476640040791
"Arpc2",9.25607534512877,9.49568093072874,9.39467779198388,9.65362697479666,8.86030816683008,9.39104884691167,9.32415197870628
"Arpc3",7.46352006465523,7.43808763167145,7.34695159705177,7.67738521607881,8.0361743447129,7.21093595308172,7.29877823896493
"Arpc4",7.70591711158083,7.92410473406821,7.74037769101058,7.63119020252401,7.04937980105134,7.66680858513605,7.73169907504968
"Arpc5",7.84094019380911,7.92410473406821,7.73367701933699,7.40213688403699,6.82677212959115,7.78299630864242,7.91975585053018
"Arpc5l",6.87221604758566,6.65199810582337,6.92976501138697,7.25649650977802,6.22117097060691,6.70642399184517,6.58974447113611
"Arpin",5.66590455830475,6.13143524030062,5.81773998004566,6.03898224639047,4.48114237758222,5.84567745039186,6.08842955259625
"Arpp19",6.67299636443284,7.53632379479533,7.22682723794478,7.65447719734415,7.81741108317343,7.59002423151001,7.13448972487042
"Arpp21",8.19702459581618,8.71408628166029,8.21180981428891,8.98188392704262,8.13409728635347,8.49718139953339,7.93422957199653
"Arr3",5.80831515200524,5.32096734327121,5.42016093032363,4.48114237758222,4.48114237758222,5.53876420686761,5.71837043962253
"Arrb1",8.45803650945479,8.43506077010667,8.50294899691116,8.51198657582588,9.34021443899429,8.65359251916222,8.42329416531262
"Arrb2",7.97260433814936,7.00603151089104,7.22037655999866,7.82810051334721,7.93100545092415,7.22161306436424,7.05433739562828
"Arrdc1",5.20811078417914,4.48114237758222,5.00176142036958,4.48114237758222,4.48114237758222,4.92713304501927,4.85756576568992
"Arrdc2",6.08123313847472,5.51755510752467,5.35730687770143,4.48114237758222,5.74651935471639,5.3977524685588,5.61522522861376
"Arrdc3",6.60684505006987,6.51708437918722,6.7084511581806,5.54652580915904,7.04937980105134,6.79670336840939,6.39165030947975
"Arrdc4",5.71564312830548,5.67811811561708,5.72448717347871,5.02283326233534,4.48114237758222,5.50935307566637,6.15607381707049
"Arrdc5",4.48114237758222,4.48114237758222,4.72759858780529,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"Arsa",6.33016429910226,5.7493756344918,6.21347029005762,5.40883401515833,4.48114237758222,6.12496736580604,5.93991759181544
"Arsb",8.13108517709903,8.49026269376686,8.42936678130644,9.06160213802332,7.55849686324826,7.96949366922886,8.39340677661529
"Arsg",5.43553928835585,5.91839640387279,5.23315292275555,5.02283326233534,4.48114237758222,5.62170306022735,5.65689745112941
"Arsi",5.43553928835585,5.20004192909509,5.40489992252618,4.48114237758222,4.48114237758222,5.2265310359935,5.26480460792154
"Arsj",5.61348946339325,5.97552974894181,6.0080362059035,5.40883401515833,4.48114237758222,5.76878550329178,5.95022332577366
"Arsk",5.11235073402636,5.10530968109573,5.4643329927992,4.48114237758222,4.48114237758222,5.36289169989581,5.29310820865315
"Art2b",4.84749918505457,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.99545335296559,4.59008905617298
"Art3",4.48114237758222,4.48114237758222,4.94083347955081,4.48114237758222,4.48114237758222,4.48114237758222,4.96619470899813
"Art4",4.48114237758222,4.84337041193037,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"Artn",5.11235073402636,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.66382111242884,4.76897905789545
"Arv1",6.08123313847472,5.7493756344918,5.4643329927992,5.40883401515833,4.48114237758222,5.64779818028303,5.56166110641408
"Arvcf",6.35798016033377,6.37953092818211,6.51542751458669,6.25482373064756,5.74651935471639,6.39723643015053,6.66421673529863
"Arx",4.84749918505457,4.99208236639355,5.08123326162291,5.24283920151751,4.48114237758222,5.10940673941643,4.94151800347466
"Arxes1",6.35798016033377,7.43208823637002,6.63564022921629,7.53398013073929,4.48114237758222,6.8675195327004,6.3037988090011
"Arxes2",6.35798016033377,6.65199810582337,6.61043973758994,7.65447719734415,4.48114237758222,6.47405482778587,6.53199632768054
"As3mt",4.99787582377013,5.20004192909509,5.30662582988316,5.40883401515833,4.48114237758222,5.30749804481411,5.37211008089941
"Asah1",6.33016429910226,6.16341411671718,6.23424128284857,6.82713339535511,5.74651935471639,6.27235326401826,6.27047213669644
"Asah2",5.20811078417914,5.10530968109573,4.78280567329118,4.48114237758222,4.48114237758222,5.13463880768724,4.72452373983201
"Asap1",6.35798016033377,6.7546633103796,6.28136572685261,6.03898224639047,8.31181132427555,6.50473785642229,6.40803603590597
"Asap2",6.30170811835786,5.7493756344918,5.93937540101165,6.11540792158192,6.22117097060691,6.12496736580604,5.87961845272187
"Asap3",5.11235073402636,5.15446282183989,4.94083347955081,4.48114237758222,4.48114237758222,5.15887140715934,4.80736464248158
"Asb1",6.7763406395548,6.91280521864457,6.65052993239712,5.66595045214649,7.04937980105134,6.54649374527333,6.79813430991903
"Asb11",5.36696224789153,5.3572255041407,5.30662582988316,6.18714888139034,4.48114237758222,5.72213256553414,4.80736464248158
"Asb13",6.56079681100709,6.60856890817873,6.62057855647482,7.22543675713217,4.48114237758222,6.37727580762521,6.31136269014384
"Asb14",4.48114237758222,4.48114237758222,4.65551905307965,4.48114237758222,4.48114237758222,5.02629562053467,4.85756576568992
"Asb16",4.99787582377013,4.48114237758222,4.78280567329118,4.48114237758222,4.48114237758222,4.73931711642061,4.85756576568992
"Asb17",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.73931711642061,4.48114237758222
"Asb18",5.43553928835585,5.42509844563896,5.53325673184205,5.02283326233534,4.48114237758222,5.15887140715934,5.20455012583484
"Asb2",4.48114237758222,4.7376117387579,4.72759858780529,5.02283326233534,4.48114237758222,4.79713065626228,4.88753542981899
"Asb3",6.04608455530815,6.04744464630303,5.89419689898745,6.11540792158192,4.48114237758222,6.00318759724489,6.20094759438299
"Asb4",4.48114237758222,4.7376117387579,4.48114237758222,4.48114237758222,4.48114237758222,5.20473720719494,4.48114237758222
"Asb5",4.48114237758222,4.48114237758222,4.78280567329118,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"Asb6",7.12466738134003,6.69403049319621,6.54788256025403,6.37986127970252,4.48114237758222,6.23528521637422,6.52140587326668
"Asb7",5.80831515200524,6.35282102762747,6.17081832364861,5.77229363256891,7.55849686324826,6.25766142570888,6.22546896642017
"Asb8",6.2427337445048,6.29761024304894,6.27474428211508,6.49350345534362,4.48114237758222,6.21248724206119,6.51927724551999
"Ascc1",5.43553928835585,5.45703973981053,5.8755877474906,5.95707996155806,5.74651935471639,5.83503134857982,5.62931852472481
"Ascc2",7.47549654005995,6.79359463014802,6.79082355445935,7.3742047621,4.48114237758222,7.0640128464527,6.75794535023771
"Ascc3",5.93360823384542,6.49315840555287,6.33940454025619,5.95707996155806,7.93100545092415,6.75233309374635,5.91548984664353
"Ascl1",5.20811078417914,5.20004192909509,5.21352095181721,4.48114237758222,4.48114237758222,5.30749804481411,5.40880830704925
"Ascl4",4.48114237758222,4.84337041193037,4.94083347955081,4.48114237758222,4.48114237758222,4.88854240323439,5.00094035136802
"Asf1a",5.85172568428268,5.51755510752467,5.70255056760989,5.40883401515833,4.48114237758222,5.58116136927334,5.67039756286766
"Asf1b",4.48114237758222,4.48114237758222,4.78280567329118,4.48114237758222,4.48114237758222,4.48114237758222,4.95402307076531
"Asgr1",4.48114237758222,4.48114237758222,4.48114237758222,5.24283920151751,4.48114237758222,4.84577269627103,4.48114237758222
"Ash1l",8.16809411613096,8.81071487330374,8.84475289406577,7.84837690051286,8.46984090372148,8.66002062394497,8.64273919328505
"Ash2l",6.58402570078054,6.99781667303072,6.7593959030332,7.16113610006396,4.48114237758222,6.87668470788436,6.91979457650235
"Asic1",6.14849617344773,6.16341411671718,6.72720468607019,6.59783920870977,4.48114237758222,6.39723643015053,6.78776688205673
"Asic2",7.70591711158083,7.29310482729492,7.16091977104521,7.34570036685754,5.74651935471639,7.35017000367855,7.28560935999485
"Asic3",4.48114237758222,4.92420233896636,5.27082791347383,4.48114237758222,4.48114237758222,4.66382111242884,4.91539149705292
"Asic4",5.80831515200524,5.57420652112637,5.89419689898745,5.02283326233534,4.48114237758222,5.50935307566637,6.14169596828469
"Asl",5.89343885982503,5.54632354678016,5.49255691815562,5.24283920151751,5.74651935471639,5.62170306022735,5.54649659087353
"Asmt",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.99545335296559,4.48114237758222
"Asna1",7.02924049735002,6.82206292762409,6.98078767708031,6.82713339535511,6.55936500434315,6.83021859168837,7.08946337258434
"Asns",7.15505277326673,7.18248511159491,7.1163207058487,7.16113610006396,5.74651935471639,6.79670336840939,7.05006086322509
"Asnsd1",4.48114237758222,5.57420652112637,5.58481030816652,6.11540792158192,4.48114237758222,5.62170306022735,5.60571187961588
"Aspa",4.84749918505457,4.7376117387579,4.82926288892582,4.48114237758222,4.48114237758222,4.92713304501927,4.87284433364672
"Aspdh",4.48114237758222,4.92420233896636,5.05602548254552,5.24283920151751,4.48114237758222,4.96255124309908,5.02281791720149
"Aspg",4.48114237758222,4.7376117387579,4.72759858780529,4.48114237758222,4.48114237758222,5.02629562053467,4.48114237758222
"Asph",7.184780492076,7.2526534498923,7.54978564839556,6.94785100063921,4.48114237758222,7.47965948245607,7.32006101953914
"Asphd1",5.97236545523652,5.39187624963198,5.8373742532034,5.54652580915904,6.82677212959115,5.82427720081298,5.7098187497175
"Asphd2",8.81516119471468,8.5072616880204,8.7102027696561,8.35168973957163,7.93100545092415,8.6144066354024,8.71954022758693
"Aspm",5.36696224789153,4.48114237758222,4.82926288892582,4.48114237758222,4.48114237758222,4.88854240323439,4.80736464248158
"Aspn",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,5.05541048505707,4.69888079908746
"Asprv1",4.84749918505457,5.05165608635757,5.02959695359712,4.48114237758222,4.48114237758222,4.79713065626228,4.98963292037431
"Aspscr1",6.11534743320377,6.37953092818211,6.48773888198251,5.66595045214649,4.48114237758222,6.2940647922061,6.43336101413652
"Asrgl1",7.02924049735002,7.2526534498923,7.26803778426617,7.31659886660946,8.0361743447129,7.55976525895113,7.27595272210405
"Ass1",5.66590455830475,5.24269149727611,5.08123326162291,5.77229363256891,4.48114237758222,5.73399845565416,5.12950768108856
"Aste1",5.20811078417914,5.89867396889442,5.19330098087698,5.54652580915904,4.48114237758222,5.93703194123819,5.46655241506632
"Astn1",8.23238142863589,8.33062641954575,8.43347941812378,7.82810051334721,6.82677212959115,8.05232750305854,8.33054272552359
"Astn2",5.43553928835585,5.48782372348324,5.37348902221181,5.02283326233534,4.48114237758222,5.55311646062792,5.34666860979258
"Asun",6.27257714169501,6.3116462936184,6.28795151325939,6.86859030378025,7.04937980105134,6.32941863528512,6.11536552276039
"Asxl1",7.43925461157697,7.29310482729492,7.07741481624072,6.69439986356864,4.48114237758222,7.24620966284145,7.17548164331301
"Asxl2",6.79607514552442,7.14601294077277,6.89327658011282,6.54672855414621,6.82677212959115,7.13378339914343,7.03570803764812
"Asxl3",6.4634384800096,6.70433159787616,6.46514664642354,6.43796020099556,4.48114237758222,6.60949237220182,6.10943322101798
"Atad1",7.70591711158083,7.13114847695431,7.34103813941143,6.69439986356864,4.48114237758222,7.20017550155024,7.45631191720518
"Atad2",5.61348946339325,5.62757787482324,5.88493232767054,5.40883401515833,4.48114237758222,6.00318759724489,5.95704100094901
"Atad2b",5.76302627007316,6.36624756776753,6.20646625467212,5.86865822055955,4.48114237758222,6.42336573142919,6.38692904401997
"Atad3a",7.184780492076,6.69403049319621,6.90147101541775,7.05865952076664,4.48114237758222,6.94350183964368,7.06143527855599
"Atad5",5.49890589926785,5.57420652112637,5.47856021094135,6.11540792158192,4.48114237758222,5.55311646062792,5.73943657100991
"Atat1",6.27257714169501,6.36624756776753,6.38880495255368,6.64701171559657,7.93100545092415,6.33636941899783,6.48253767977756
"Atcay",8.61064285660339,8.60785268820515,8.62296667911067,8.7766300331276,7.40862008450898,8.48708598558727,8.7041519166962
"Ate1",7.29766812275451,7.55296602259734,7.18766250763439,7.31659886660946,6.82677212959115,7.39468346119185,7.12641243002116
