"","padjPunchCA1DG","padjPunchCA1CA3","padjPunchCA3DG","padjAPAConsistentControl","padjAPAConflictControl","padjAPAConflictConsistent"
"Ephx2",0.000220108748547443,1,0.000136040226346109,1,0.761051177823324,1
"Ephx3",0.507777995000672,0.954456159321883,0.187403625127162,1,1,1
"Ephx4",0.488122429590824,0.358544648639141,0.920230992485012,1,1,1
"Epm2a",0.155866571523519,0.67277423553218,0.623941142863858,1,1,1
"Epm2aip1",0.601599872636355,0.0302784009180194,0.196314856496657,1,1,1
"Epn1",1,0.163100771562487,0.0881598354275008,1,1,1
"Epn2",0.106117736016377,1,0.045137472268512,1,1,1
"Epn3",0.898225676624745,0.150040792707821,0.235617526623635,1,1,1
"Epor",0.340747723125941,0.0864603504648584,0.000332906631272223,1,1,1
"Eprs",0.556575815751105,0.105641840660156,0.00108455128308621,0.00938688730225213,0.251195584905805,1
"Eps15",7.48353699417568e-26,0.987293456382244,4.54961869482052e-27,1,1,1
"Eps15l1",0.995988468926685,0.522169700127921,0.447893997054545,1,1,1
"Eps8",0.296343748944287,0.637200469207615,0.0113120365756843,1,1,1
"Eps8l1",0.569081533301972,0.473268336423801,0.920230992485012,1,1,1
"Eps8l2",0.711396648886857,0.848522800914506,0.232265766196921,1,1,1
"Eps8l3",0.413621863503735,0.581595367051678,0.950471133729693,1,1,1
"Epsti1",0.956507080338069,0.986051649979111,0.786292145346828,1,1,1
"Ept1",0.260944282954159,1,0.221408175966822,1,1,1
"Epx",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Epyc",0.000250666088355421,0.0199491392049708,0.619414353519169,1,1,1
"Eqtn",0.995988468926685,0.292748926853027,0.160374255347778,1,1,1
"Eral1",0.0330295595013514,0.817471662641038,0.153625540119081,1,1,1
"Erap1",0.923353204425336,0.57002910061259,0.769181735914733,1,1,1
"Eras",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Erbb2",0.997196247153208,0.967613658767909,0.845927826079006,1,1,1
"Erbb3",1,0.217848441688253,0.118832548423217,1,1,1
"Erbb4",0.00518144833173224,0.740150784876687,0.000115251164498396,1,1,1
"Erbin",0.0631100869008049,0.288952150373765,0.770395772506756,1,1,1
"Erc1",0.525373684122422,0.327361731791966,0.889336441820846,1,1,1
"Erc2",1.07211957723627e-06,4.81268894879269e-09,0.548693231132134,1,1,1
"Ercc1",0.242640893599458,1,0.171035526514499,1,1,1
"Ercc2",0.701865303983496,0.986051649979111,0.35615857903973,1,1,1
"Ercc3",1,0.361982952039018,0.254231495087217,1,1,1
"Ercc4",0.240932833599858,0.826601987481716,0.570014740129822,1,1,1
"Ercc5",0.720504952202201,0.386097417167407,0.789468154211566,1,1,1
"Ercc6",0.621021510568484,0.986051649979111,0.339771401147629,1,1,1
"Ercc6l",0.426988882805407,0.998480285282291,0.424536969282938,1,1,1
"Ercc6l2",0.859993623161138,0.801680909618841,0.247213855009194,1,1,1
"Ercc8",0.700846533577179,1,0.560765735273463,1,1,1
"Erdr1",0.984164542883267,0.593930412126694,0.253364313164112,1,1,1
"Ereg",0.986886980878129,0.986051649979111,0.69357481914519,1,1,1
"Erf",0.0501314508208654,0.000276197750920669,2.35808202473087e-11,0.00343044546275644,0.780923065683964,1
"Erg",0.995988468926685,0.986051649979111,0.996934261165933,1,1,1
"Ergic1",0.000548969875226868,0.957341847356684,1.41899831000482e-05,1,1,1
"Ergic2",0.708726880590742,0.885505245040332,0.936303704288281,1,1,1
"Ergic3",0.249707894459411,0.918149736656126,0.0390955526503497,1,1,1
"Erh",0.686869279966903,0.986051649979111,0.825847469309982,1,1,1
"Eri1",1,0.939241717364961,0.846056588995471,1,1,1
"Eri2",0.244650562391915,0.949541760540449,0.358120831309849,1,1,1
"Eri3",0.516477614791615,0.675135811519254,0.0484519554125338,1,1,1
"Erich1",0.995988468926685,1,1,1,1,1
"Erich3",0.00751253317683189,0.0372730899157285,0.87781980657749,1,1,1
"Erich4",1,1,1,1,1,1
"Erich5",0.628075992640397,1,0.482233293854315,1,1,1
"Erich6",0.350694101714404,0.986051649979111,0.158520075213057,1,1,1
"Erlec1",0.995988468926685,0.162271265012291,0.0374068803353308,1,1,1
"Erlin1",0.877343772451148,1,0.795832050251174,1,1,1
"Erlin2",0.103160061950566,0.794264411842429,0.331423058933002,1,1,1
"Ermap",0.888970703356698,0.998480285282291,0.673860467930516,1,1,1
"Ermard",0.763230377109498,0.706793903844862,0.141265948472074,1,1,1
"Ermn",0.977057899725976,0.0235884264780681,0.037533668691036,1,1,1
"Ermp1",2.12990116998107e-05,0.505454250108974,0.00336894920466344,1,1,1
"Ern1",0.0712147571804499,0.961311613074115,0.112080044045438,1,1,1
"Ero1l",0.950842189914418,0.155741071010811,0.242068786701177,1,1,1
"Ero1lb",0.431924972175072,0.986051649979111,0.606069220462832,1,1,1
"Erp27",1,0.986051649979111,0.920230992485012,1,1,1
"Erp29",0.679547723944345,0.583860465909164,0.93496889107333,1,1,1
"Erp44",0.995988468926685,0.788853382915179,0.779586814420027,1,1,1
"Errfi1",0.947470768988793,0.926060852766862,0.982966247132461,1.78177202573225e-06,8.37800401332182e-05,1
"Erv3",0.786128116747587,0.936639865934627,0.959868361950076,1,1,1
"Esam",0.799366619714561,1,0.725483589337694,1,1,1
"Esco1",0.600910720666055,0.998480285282291,0.597639158000094,1,1,1
"Esco2",0.995988468926685,1,0.976750658827225,1,1,1
"Esd",0.998457743419795,0.734151328001318,0.495802968878128,1,1,1
"Esf1",0.187686787138266,0.210857003818073,0.997153826210131,1,1,1
"Esm1",0.424227741092726,0.509780730017506,1,1,1,1
"Esp6",0.914835794025227,0.986051649979111,0.723971861651135,1,1,1
"Espl1",0.472866938772446,0.913776483884162,0.792179968524995,1,1,1
"Espn",0.937943651538841,0.998480285282291,0.920230992485012,1,1,1
"Espnl",0.995988468926685,0.986051649979111,0.992362605800407,1,1,1
"Esr1",0.953660067744329,1,0.829324772839163,1,1,1
"Esr2",0.613807761535768,0.49620986604066,0.920230992485012,1,1,1
"Esrp2",1,0.986051649979111,0.920230992485012,1,1,1
"Esrra",0.00272773689518605,0.911521863692725,0.0103210230819183,1,1,1
"Esrrb",0.899452130815554,0.954456159321883,0.512061774815111,1,1,1
"Esrrg",0.865835030683043,0.228621537950307,0.0172406261235133,1,1,1
"Esx1",0.995988468926685,0.986051649979111,0.914745452497304,1,1,1
"Esyt1",0.855623788475002,0.810793143343326,0.969065262105189,1,1,1
"Esyt2",0.0655265319865197,0.0349068173090048,0.920230992485012,1,1,1
"Esyt3",0.667961556361655,0.368125836702032,0.029950768361296,1,1,1
"Etaa1",0.518962648781066,0.466067993275279,0.953926552880038,1,1,1
"Etf1",0.854438473389711,0.986051649979111,0.614754254051797,0.34957724581794,1,1
"Etfa",0.82212841191387,0.055556689140967,0.14220011649108,1,1,1
"Etfb",0.995988468926685,0.991712881148639,0.920230992485012,1,1,1
"Etfdh",0.530106029478316,0.986051649979111,0.311544401672326,1,1,1
"Ethe1",0.762879274324397,0.986051649979111,0.855974430776357,1,1,1
"Etl4",4.82040636997424e-11,0.868075665965287,4.72860353454239e-10,1,1,1
"Etnk1",0.261149317190278,0.418061786019845,0.953915611035953,1,1,1
"Etnk2",0.839014737808438,0.919123897248817,0.996934261165933,1,1,1
"Etnppl",0.249431828655548,1,0.21751189081776,1,1,1
"Ets1",0.995988468926685,0.826810519857668,0.623163275395385,1,1,1
"Ets2",6.00374054636211e-05,0.498716785619775,9.95826938822098e-09,1,1,1
"Etv1",0.0374595645971177,0.0639349925100652,0.992748872195981,1,1,1
"Etv2",0.995988468926685,0.986051649979111,1,1,1,1
"Etv3",0.0414872829751787,0.64202606381928,0.268412488754738,1,1,1
"Etv4",0.995988468926685,0.624698060141462,0.243210030802153,1,1,1
"Etv5",1.46088093454945e-10,0.365125939297746,1.35938874814439e-06,0.0346840356534081,1,1
"Etv6",1,0.888658374184718,0.755031197957328,1,1,1
"Eva1a",0.881295151069901,1,0.784820691302396,1,1,1
"Eva1b",0.995988468926685,0.994555019062076,1,1,1,1
"Eva1c",0.995988468926685,0.801680909618841,0.616478879328841,1,1,1
"Evc",0.14155829692264,0.818636421530799,0.0105826240858135,1,1,1
"Evc2",6.86651867001256e-14,0.392574930441515,2.99208016211993e-19,1,1,1
"Evi2a",0.112676185807411,0.986051649979111,0.0336357132713037,1,1,1
"Evi2b",0.984377144518615,1,0.869640300448268,1,1,1
"Evi5",1,0.986051649979111,0.920230992485012,1,1,1
"Evi5l",0.000429117694826386,0.618515464312452,0.0107240635914756,1,1,1
"Evl",0.144947528022655,0.998480285282291,0.124581713916315,1,1,1
"Evpl",0.995988468926685,1,0.879985144425133,1,1,1
"Evx2",0.995988468926685,0.986051649979111,1,1,1,1
"Ewsr1",0.000188756528331551,0.783529659423317,1.69566119890787e-07,1,1,1
"Exd1",0.50408030050342,0.840728356543229,0.86128686789486,1,1,1
"Exd2",0.137890388746081,0.0492563197918738,6.11024084917568e-06,1,1,1
"Exo1",0.995988468926685,0.977172189598424,0.711652384202315,1,1,1
"Exo5",0.995988468926685,0.986051649979111,0.98903077638898,1,1,1
"Exoc1",0.898310076327768,0.918856437759361,0.424304141349537,1,1,1
"Exoc2",0.995988468926685,0.834205146521769,0.615409275852292,1,1,1
"Exoc3",0.00619751587448168,0.778634058271548,0.0500347451048042,1,1,1
"Exoc3l",0.407302942341269,0.453249990478232,1,1,1,1
"Exoc3l2",0.995988468926685,0.986051649979111,0.971652718290567,1,1,1
"Exoc3l4",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Exoc4",0.991237751611734,0.379623685607468,0.105492960985097,1,1,1
"Exoc5",0.324180147489915,0.251084148436589,0.932180026261565,1,1,1
"Exoc6",0.90259929670839,0.986051649979111,0.920230992485012,1,1,1
"Exoc6b",3.55789863263605e-29,0.000126012508605825,1.28344213879458e-11,1,1,1
"Exoc7",0.0977235564934219,0.986051649979111,0.0987623675252635,1,1,1
"Exoc8",0.995988468926685,0.998480285282291,0.920230992485012,1,1,1
"Exog",0.995988468926685,0.194097779845187,0.151384769276534,1,1,1
"Exosc1",0.99285547935516,0.491571483260645,0.177121819622537,1,1,1
"Exosc10",0.995988468926685,0.161013072643664,0.0380101908718482,1,1,1
"Exosc2",0.229502385882166,0.993625061231309,0.0977007382509484,1,1,1
"Exosc3",0.870472730768248,0.649082437251736,0.179688271889379,1,1,1
"Exosc4",0.80166991912667,0.818683401977291,0.999212988699261,1,1,1
"Exosc5",0.566028578525645,0.986051649979111,0.649240814287734,1,1,1
"Exosc7",0.984014975499495,0.63142647431168,0.760939741376945,1,1,1
"Exosc8",0.0225214006957421,0.986051649979111,0.00163671005554704,1,1,1
"Exosc9",0.326239809866048,0.268480187206284,0.931674362438643,1,1,1
"Exph5",0.995988468926685,0.0109694240358672,0.0110457039777456,1,1,1
"Ext1",1.69308433816893e-10,0.0553183655757635,0.000117136836093638,1,1,1
"Ext2",1,0.651724677724753,0.42848921052515,1,1,1
"Extl1",7.63842156299882e-10,2.35298605459488e-08,0.920230992485012,1,1,1
"Extl2",0.937035095940482,0.665031731942117,0.239102832819938,1,1,1
"Extl3",0.998882918583476,0.756865626507362,0.600862708405513,1,1,1
"Eya1",1,0.98700209132857,0.94855079465412,1,1,1
"Eya2",0.581850613779437,1,0.582925019491578,1,1,1
"Eya3",0.706541885381804,1,0.60998761731283,1,1,1
"Eya4",0.635445587742749,0.908892286770488,0.920230992485012,1,1,1
"Ezh1",0.337203499790266,0.754568086917186,0.794922162224989,1,1,1
"Ezh2",0.306211942324372,0.998480285282291,0.281049167289535,1,1,1
"Ezr",0.995988468926685,0.768518920760627,0.496833406597818,1,1,1
"F10",0.814067128361333,1,0.790410434111096,1,1,1
"F11r",0.953786895683379,0.674011726990347,0.839769172104896,1,1,1
"F12",0.995988468926685,0.986051649979111,0.841239226408911,1,1,1
"F13a1",0.995988468926685,0.998480285282291,0.920945847338951,1,1,1
"F2r",0.232876869508668,0.986051649979111,0.0777881658439944,0.544786313966405,1,1
"F2rl1",0.114567440889536,0.285816054270543,0.920230992485012,1,1,1
"F2rl2",0.814067128361333,0.592346783337723,0.893507650900499,1,1,1
"F2rl3",0.396871763469673,1,0.296290492142473,1,1,1
"F3",0.0446510791813227,0.998480285282291,0.0211973890109701,1,1,1
"F5",0.995988468926685,1,1,1,1,1
"F7",0.995988468926685,0.986051649979111,0.937144027815966,1,1,1
"F8",0.896343451244303,0.875240294002896,0.981396385055707,1,1,1
"F830016B08Rik",0.317428656458941,1,0.239141650355573,1,1,1
"F8a",1,0.762183162229702,0.631495474132977,1,1,1
"F9",0.995988468926685,1,0.943747396318649,1,1,1
"F930015N05Rik",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Fa2h",0.96350316760443,0.00144630062461463,5.5075627531459e-05,1,1,1
"Faah",0.995988468926685,1,0.949867006252939,1,1,1
"Faap100",0.719133390676604,0.934218721945686,0.920230992485012,1,1,1
"Faap20",0.897114333304713,0.63766677756136,0.845566736232755,1,1,1
"Faap24",0.999995265593675,0.986051649979111,0.894542416309938,1,1,1
"Fabp12",0.995988468926685,1,0.939079865468974,1,1,1
"Fabp3",0.000100119302566212,0.16058732650549,0.0938435224352106,1,1,1
"Fabp5",0.986933432523853,0.381164157307103,0.125072125160696,1,1,1
"Fabp7",0.631013589302604,0.14789047048172,0.464707547860948,1,1,1
"Fadd",0.397237701067495,0.888183231336842,0.710165852989518,1,1,1
"Fads1",0.995988468926685,0.998480285282291,0.967012861328819,1,1,1
"Fads2",0.926042571921257,0.819669695897721,0.386350033781495,1,1,1
"Fads3",0.422635910862072,0.0265375225416176,6.13735826142386e-05,1,1,1
"Fads6",0.0348874555268874,0.986051649979111,0.0131246054668384,1,1,1
"Faf1",0.995988468926685,0.927230201672068,0.920230992485012,1,1,1
"Faf2",0.762374022588409,0.869584608540381,0.977184288714534,1,1,1
"Fah",0.995988468926685,0.924081544099581,0.622524452245102,1,1,1
"Fahd1",0.710266110281091,1,0.71231163275861,1,1,1
"Fahd2a",0.0936242147565099,0.532345092465379,0.573340892214633,1,1,1
"Faim",0.0536297011296965,0.0140701725824821,0.769660664618481,1,1,1
"Faim2",0.705475753027825,0.000243080025698225,0.00358151772113514,1,1,1
"Fam101a",0.630184799968201,0.285378478179856,0.703355030064293,1,1,1
"Fam101b",1.34885987754357e-08,1,5.03547623509251e-10,1,1,1
"Fam102a",0.783424032684119,0.843799383564029,1,1,1,1
"Fam102b",0.00289614606349959,0.665850564814148,1.46364286143262e-05,1,1,1
"Fam103a1",0.00837499119274364,0.926356177653863,0.0283826428267017,1,1,1
"Fam104a",0.689877161137102,0.403285373664036,0.0385906975468553,1,1,1
"Fam105a",1,0.163486592500717,0.0931894675732447,1,1,1
"Fam107a",0.000167563777394938,0.906133875691156,0.00214971930612527,1,1,1
"Fam107b",0.321762390489402,0.826810519857668,0.0292991065105273,0.00385950159271726,0.281065094285621,1
"Fam109a",0.795892920008218,0.695869869805652,0.931885296033997,1,1,1
"Fam109b",1,0.986051649979111,0.920230992485012,1,1,1
"Fam110a",0.87935728686687,0.98254913900929,0.49356377466941,1,1,1
"Fam110b",0.165474360123,0.701427530181235,0.562529399151073,1,1,1
"Fam111a",0.713852293677998,0.986051649979111,0.808134191743087,1,1,1
"Fam114a1",1,0.98254913900929,0.895327705927901,1,1,1
"Fam114a2",0.166537595338042,0.104559013086927,5.4268769634515e-05,1,1,1
"Fam117a",0.0539651654839599,0.136475289613477,0.926188793105846,1,1,1
"Fam117b",0.292340145491947,0.986051649979111,0.338305662435805,1,1,1
"Fam118a",0.85152056440196,1,0.832027963311451,0.0659651818698309,1,1
"Fam118b",0.241179755132823,1,0.104519855975427,1,1,1
"Fam120a",0.0172098646753805,0.796025960539062,0.123569203770275,1,1,1
"Fam120b",0.362632560243715,0.734446192414815,0.0400185528449435,1,1,1
"Fam120c",0.0613797656924756,0.823245879024827,0.254231495087217,1,1,1
"Fam122a",0.995988468926685,0.51768388306762,0.558988393826121,1,1,1
"Fam122b",0.995988468926685,0.688340033166119,0.347776635502421,1,1,1
"Fam124a",0.279749599654897,0.998480285282291,0.165114704600705,1,1,1
"Fam124b",0.790840766643092,0.93610307072486,0.955402165427846,1,1,1
"Fam126a",0.731832632712196,0.724450607314988,0.985147584117067,1,1,1
"Fam126b",0.193770837548597,0.986051649979111,0.072318553540328,1,1,1
"Fam129a",1,0.764902778829642,0.647048260998237,1,1,1
"Fam129b",0.757503528155726,0.977438554156639,0.920230992485012,1,1,1
"Fam129c",0.109872884514497,0.995078101054227,0.100309757219049,1,1,1
"Fam131a",0.0124538588168252,4.40359089467955e-12,0.000116342269794501,1,1,1
"Fam131b",0.000869683106475002,0.000462892487441164,0.930193729499658,1,1,1
"Fam131c",0.999860366760353,0.519126564369132,0.325902065618216,1,1,1
"Fam132a",0.208813252651527,0.0861699344757129,0.851153814104366,1,1,1
"Fam133b",0.323709424571503,0.803398034953027,0.690807621735326,1,1,1
"Fam134a",0.995988468926685,0.986051649979111,0.992362605800407,1,1,1
"Fam134b",0.112300779952583,0.00311900177328446,0.332948351484091,1,1,1
"Fam134c",0.53484868142121,0.743769365600608,0.0800656036998977,1,1,1
"Fam135a",0.256775871516205,0.67614553345904,0.00737869464218442,1,1,1
"Fam135b",0.0104839915296009,0.180735067075805,1.08160056151923e-06,1,1,1
"Fam136a",0.995988468926685,0.253649505486895,0.0881598354275008,1,1,1
"Fam136b-ps",1,0.986051649979111,0.92163044963358,1,1,1
"Fam13a",0.0307834307376683,0.720342645930225,0.00059733415202181,1,1,1
"Fam13b",0.610453181461301,0.547116623062315,0.0554791095745717,1,1,1
"Fam13c",0.995988468926685,0.994959082304923,0.910652874722054,1,1,1
"Fam149a",0.413415898242656,0.109625067436033,0.000445548688971079,1,1,1
"Fam149b",0.978141607865725,0.754568086917186,0.885850732404038,1,1,1
"Fam150b",0.892041566424012,0.481165360299741,0.698303458119104,1,1,1
"Fam151b",0.265905715843889,0.696206187167015,0.774467224539562,1,1,1
"Fam155a",0.601319708323424,1,0.491440455760142,1,1,1
"Fam159a",0.995988468926685,0.986051649979111,1,1,1,1
"Fam159b",0.995988468926685,0.986051649979111,0.952548023862959,1,1,1
"Fam160a1",2.77094065111628e-05,1,4.41999489774595e-05,1,1,1
"Fam160a2",0.427306024989184,0.909517032186652,0.0834566009762321,1,1,1
"Fam160b1",0.00065054802555827,0.350020979634201,0.0764675933905031,1,1,1
"Fam160b2",0.533232325028942,0.440832743491032,0.0243725165762772,1,1,1
"Fam161a",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Fam161b",0.0338041387405188,0.328846349231846,0.566116750368804,1,1,1
"Fam162a",0.934418285812062,0.402701595015889,0.575394456836106,1,1,1
"Fam163a",0.446145343675591,0.837875246640342,0.096830230814109,1,1,1
"Fam163b",3.89766456285003e-52,3.81476316904352e-07,2.03479066639348e-95,1,1,1
"Fam166a",1,1,1,1,1,1
"Fam166b",0.995988468926685,0.986051649979111,1,1,1,1
"Fam167a",0.121158569544315,0.490233208646381,0.725250541052519,1,1,1
"Fam167b",0.995988468926685,0.986051649979111,0.947301481646062,1,1,1
"Fam168a",0.367423955134514,0.348003460925794,0.975302650704922,1,1,1
"Fam168b",0.104412739530722,0.287669116360244,7.97158732006056e-05,1,1,1
"Fam169a",0.51387429289842,0.925266528958598,0.159119383705911,1,1,1
"Fam169b",0.984386439057093,0.343385636780159,0.415436875011991,1,1,1
"Fam171a1",0.378959403549745,0.149953344638076,0.800909579194225,1,1,1
"Fam171a2",0.0771712625305272,0.0611465528000185,0.926430299416111,1,1,1
"Fam171b",0.00257820642811018,0.000104825004661694,0.610787637008069,1,1,1
"Fam172a",0.977876262765037,0.801379425000691,0.403506103360052,1,1,1
"Fam173a",0.0839739412719815,0.155728613127169,0.964088199762602,1,1,1
"Fam173b",0.829051373733793,0.986051649979111,0.920837234518724,1,1,1
"Fam174a",0.875182944993001,0.983621640877834,0.953407017918896,1,1,1
"Fam174b",0.993582736835247,0.417884613961215,0.134149112121603,1,1,1
"Fam175a",0.375958122661458,0.891095766901006,0.654497054463005,1,1,1
"Fam175b",0.962560929789579,0.998480285282291,0.920230992485012,1,1,1
"Fam177a",0.851517530862264,0.367823722769911,0.0618217458217099,1,1,1
"Fam178a",0.341450837965286,0.363007549650641,0.00551446065097883,1,1,1
"Fam179a",0.995988468926685,0.998480285282291,0.920230992485012,1,1,1
"Fam179b",0.770822876310351,0.733262827054874,0.964088199762602,1,1,1
"Fam180a",0.995988468926685,0.998480285282291,0.920230992485012,1,1,1
"Fam181a",0.995988468926685,0.802586781349975,0.807019473280112,1,1,1
"Fam181b",0.693958104461055,0.998480285282291,0.734716146917597,1,1,1
"Fam183b",0.717951622892705,0.886275552294657,0.94855079465412,1,1,1
"Fam184a",0.995988468926685,0.137019087084915,0.0340885434502251,1,1,1
"Fam184b",0.000399725258826551,0.0914720630494062,0.206282953395244,1,1,1
"Fam185a",0.141599551486286,0.573520047517389,0.693249479315625,1,1,1
"Fam186a",1,0.998480285282291,0.981396385055707,1,1,1
"Fam186b",0.512174300451833,0.638917979242261,0.0538353948803984,1,1,1
"Fam187a",0.995988468926685,0.939123677235258,0.694613287353099,1,1,1
"Fam188a",0.995988468926685,0.666469938464709,0.377205439762204,1,1,1
"Fam188b",0.509870078117233,0.986051649979111,0.256705782697907,1,1,1
"Fam189a1",6.39261780814629e-20,2.43999506647915e-15,0.491162671799453,1,1,1
"Fam189a2",0.283682808004315,0.902285185614132,0.573738661435412,1,1,1
"Fam189b",0.800988739462922,0.208872896020585,0.0124035639097049,1,1,1
