"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","variable"
"T5_C2_AnnularMinVal",0.0315180584885093,-0.00970659798344364,0.02538623509068,-0.0438055632289381,-0.0380937666310494,0.11020868959918,0.0141184482386453,-0.0344800384980239,-0.0609426537734205,0.0447850479539984,-0.0582818861331218,-0.102771627298656,-0.0720594648247419,-0.0419320758997399,0.0706933524358394,-0.0956044875432298,-0.128255029021526,-0.148170652019824,0.0721348526465597,0.0585362550421465,-0.0217475379488875,-0.0146372421839073,0.0770714025395799,-0.113906342502006,0.0489932895956403,-0.142276759992078,-0.0435314392739099,0.033707747681341,0.0177506104379383,-0.104836504547535,-0.00813487065990725,0.0807971278560567,0.0119931336937423,-0.0352606358806903,"T5_C2_AnnularMinVal"
"T5_C2_AnnularSd",0.0684585188765055,0.0324563829184997,0.032578220888132,-0.0909804172406013,-0.0617900296841141,-0.0475371178871268,0.0629903616289509,0.076140071323756,-0.00090979040200621,0.0923886704824789,0.021437859143928,0.013810603964103,-0.0664243853550487,0.00534695034699284,-0.0350825580800316,-0.0442517551819593,-0.0212858854228655,-0.0178428541708296,0.00271125618326142,-0.0105192075697661,-0.0210295039454943,-0.0625464651447517,0.0261664560449096,-0.0348718723054206,0.026540755312835,-0.041704014817269,0.0309271887324116,0.00497239372375536,0.0642400248905236,-0.00474096052025107,-0.026161145835432,0.012230808323204,-0.0397342312662525,0.0299466331679488,"T5_C2_AnnularSd"
"T5_C2_AnnularSkewnes",-0.0393640994250329,-0.0964719873771545,-0.0639617819249112,-0.0808607747898722,0.0313305895849778,0.0663170543592173,-0.0461683467880737,-0.0592519820606814,0.00980619623176304,-0.0204210532117945,0.109758168762866,0.0284655623160756,0.0118473462888977,0.0234214751365678,-1.18451886240442e-05,-0.0109829516644146,-0.034010544796588,-0.0491016621987073,-0.0379061747871588,-0.0481294007247926,-0.0458962901408885,-0.0986522907541184,-0.147684987710584,0.0207577369129963,0.119737205132815,0.0105618083131442,0.0208148616311647,-0.0142614843635982,-0.0445018709781966,0.0854724852634913,0.0429692021303942,-0.145195260607004,-0.0532915838227808,-0.0132732603881469,"T5_C2_AnnularSkewnes"
"T5_C2_Dist1stEntr.m.",0.0799205162736004,0.038171939293606,-0.0473542071721821,0.00923385804518924,-0.0552107386571011,-0.0232372786413836,-0.00467211361196499,-0.0118941332822203,-0.0309549056573789,0.0342311236808051,-0.050939259784853,0.0123816799115501,0.0549253242942944,0.0099051518900361,-0.0880160256389321,-0.0187689568549403,-0.0554047684155787,-0.014756783524699,0.0503059947812687,-0.0138875324034768,0.00254453411279002,0.081290456450363,-0.0236259621915199,-0.0118310250819944,0.0513965567896472,0.0280410613549117,0.0347315085542633,0.0412883702348365,0.0395185102291546,0.00357456584680457,-0.041799967963634,0.0226408478419208,-0.0808220586715394,0.0619443598132462,"T5_C2_Dist1stEntr.m."
"T5_C2_Linearity.Arena.",-0.0507619684919107,0.00764324365459958,0.0353724687787554,-0.0308520002366185,0.0651932867997365,0.0192338407729374,0.00393791190583445,0.0993132481271011,-0.0628725487271643,0.153967236641178,0.0319934317020219,-0.00434804460522756,-0.138716643949982,-0.00807547928494812,-0.054661747754656,-0.0281399153060156,0.108660814139823,0.0205756465384463,-0.041675329674294,0.00456608433069581,-0.0232981900778009,0.0105036431192061,0.0887668627906809,0.0140336002017174,-0.0281981754451083,-0.0387175101752321,0.0611058043901163,-0.0593390799275228,-0.0566900340026746,-0.0796954069530095,0.00419054012100406,-0.0182430164630395,-0.00854850002036198,-0.11448191198822,"T5_C2_Linearity.Arena."
"T5_C2_Max50.RngHiBin",-0.0175524766450882,-0.0818946912079297,0.061270855763234,0.0997832497655802,0.00804541561739257,-0.0272621793646085,0.0139710979672535,-0.00152329173080864,0.165830758299808,0.029978600648008,0.0636236346412254,0.0778983946532089,-0.105548377431617,-0.0177439948758678,-0.0144030409637177,-0.112458005167136,0.0647518086845237,0.0197501008421943,-0.0711373856841245,0.0230447753543736,-0.0229045336925758,0.0964250451831933,0.0270693289976279,-0.0593458192104936,0.0195184703413546,-0.0732417524217573,0.0221218000478254,0.0209152607287835,-0.0449774563721206,0.0676986526137816,-0.0816818997797768,0.0166907095568978,-0.0317174047784496,0.0424994467195677,"T5_C2_Max50.RngHiBin"
"T5_C2_Max50.RngLoBin",0.0115947898056921,-0.0721014263804584,0.0315496874887191,-0.0974503674416787,0.0273982083695318,-0.0226140792909259,0.0997813785831475,-0.00134873922436468,-0.103791049538394,-0.101857488456967,-0.086762550417517,0.0838546372439663,0.0880146222401518,-0.0197178564280117,-0.0160423672100018,0.0336127858076069,-0.126817204764182,0.0377850787104015,0.0199433490209881,-0.158153788580713,-0.0170484104230195,-0.00253585170337471,0.0193370758799415,0.030829464503002,-0.107800658707422,-0.0555267560374262,0.0302780759545987,-0.0458288849480699,0.0245915623037315,-0.00856401310380687,0.0371030431055626,-0.0183083730428208,0.0193149318294893,-0.0196782234889925,"T5_C2_Max50.RngLoBin"
"T5_C2_MaxTimeAvoid",-0.0816330566023154,0.0505858976804293,0.0479602347050187,0.019161114444135,0.0411282734690093,0.0273302957935938,0.0375231896851341,0.00855703583724367,-0.00207762819780142,-0.00941183534486648,0.0327043727175478,0.0518206087321947,-0.0374638524310912,-0.0335290677892601,-0.0317773484675182,0.061078877761434,-0.0287324775844505,-0.0171710562912118,-0.0272624563626789,-0.0275086528370874,-0.0645461891126751,-0.0349505108033133,-0.00162765099107257,0.0565538187783717,-0.00538247866278495,0.00332342204506184,-0.0608214546341494,0.0313989355344512,-0.0437548296123084,0.0596595815424927,0.0188727824065768,0.012305109555557,0.0206882444581904,-0.0303313470487285,"T5_C2_MaxTimeAvoid"
"T5_C2_Min50.RngHiBin",0.00458664486871441,-0.0770936991706229,0.032332715630374,-0.0949211139369571,0.041158399169624,-0.0199646990706053,0.094566356967943,0.000639277819409241,-0.0784664362535948,-0.137001167956921,-0.0883604111925378,0.0647149678709617,0.0618302004631679,-0.0367335322227647,-0.0272276515654046,0.0449487784784872,-0.160026371395065,0.0501259639262593,0.031927401608403,-0.125267034081821,-0.042331542109988,0.0544852134543123,-0.0212087328554941,0.00444274145782918,-0.0461076053842217,-0.0821532511302715,0.0198712454088465,-0.016608930542757,0.0373339783839549,0.0176334734416004,-0.000680316450727545,-0.00773116055177109,0.00905610256691298,-0.0161386129695628,"T5_C2_Min50.RngHiBin"
"T5_C2_Min50.RngLoBin",-0.0315353633686768,-0.048453516434741,0.0380148307575654,0.113186144202156,-0.0156972695417145,-0.000286466681171698,0.0767933766163994,0.0618701700302641,0.154363803036271,0.0118713200905929,0.0325268627592025,-0.0189293878888108,-0.0995532560771656,-0.0735125325059975,-0.0593306753189485,-0.0871982132598762,0.086294143913435,-0.0221833940242423,-0.0550105638161342,0.097048457551653,0.0286680304316264,-0.0730333078039069,-0.0769705171598757,-0.0370071312419034,-0.0421472029212681,-0.0134559768667563,0.00154069901232514,0.00849481860631103,-0.0358558125343873,0.0594388203352593,-0.00883922144424759,0.00281370979593611,0.00855089887044696,-0.0739738139022497,"T5_C2_Min50.RngLoBin"
"T5_C2_NumEntrances",0.0731228576019057,-0.0606597470578943,-0.0526261021836412,-0.0522539715849358,-0.0211738797801605,0.00798362072761068,-0.0234384249901008,0.0187907738985115,-0.0507532810254822,0.0718830558066855,-0.00679214941970329,-0.00605531994350876,0.0684175310613858,0.00468409434273043,-0.0949259362598397,-0.00782436679308784,-0.0178821653345549,-0.0436752875381744,0.00149996137844487,0.0296201956577415,0.0357603648728039,0.10046033090329,0.00576819831576174,-0.0114104564700506,0.0110841295281127,0.0703320591199627,0.0123313986213801,0.0409518016328029,0.0329317818053501,-0.0121567189178218,-0.0560873878965772,0.000271388551819625,-0.0986677673407633,0.00890737414400166,"T5_C2_NumEntrances"
"T5_C2_NumShock",0.088350073189423,-0.00565903044319651,-0.000924158700582785,-0.0479755074610955,0.0159190751413363,0.00368929561498735,0.0384749489656507,0.00862751762484435,-0.0634107100754748,-0.0173395069145994,-0.0217289859055171,0.027339517800768,0.0594310296357156,-0.0105844971420037,-0.0185531353376202,0.0275267959749094,-0.0446599486318882,-0.00470701892487488,0.0319301749576559,-0.0135057607275666,0.00343534457036054,0.0437248239772384,-0.00752423953156672,-0.0015056954721657,0.0224076882283328,-0.0053937640003421,0.0158008456404912,0.0131645860489136,0.0234320271742522,-0.0102882538289627,-0.000261400703415689,-0.0112890791132717,-0.0172463617959482,0.00467278713370807,"T5_C2_NumShock"
"T5_C2_Path1stEntr",-0.0507628280650862,0.0674504720786521,0.0576072712802063,-0.0086898252117157,0.0582171359671723,-0.0102365140335865,0.0204440662743665,0.00341056186767709,-0.0384847344594529,0.0168851531710321,0.0543428829880498,0.0336658875303729,-0.0289465808053846,-0.0655069288615572,0.00240870187248093,0.0137754145294006,-0.0280587771603223,-0.0340743313207654,0.033046051813625,-0.0484511277544386,-0.0760860052538209,0.0782272156161163,-0.08714433131168,-0.186256400962311,-0.0636969744656482,0.12818082355514,-0.0837335896781925,-0.156972660402938,-0.0672554249198829,0.0279964575652697,0.14481931891382,-0.153640157638604,-0.0350998578133428,0.0143607549843297,"T5_C2_Path1stEntr"
"T5_C2_Path2ndEntr",-0.0643704127035918,0.0773744557389248,0.08086277977402,-0.0165180304107011,0.0588731404002606,0.0238486348261635,0.0164455009024671,0.0121727976552516,-0.0294149264114988,-0.0308979803032722,0.0687176550128274,0.0156219342445883,-0.00241766699157632,-0.0842102142160232,-0.0179659102929132,-0.0112569938715719,0.0497550814261013,-0.0322195095535189,0.0489169094495094,-0.0858462609375335,0.00932754400688822,0.0652727496940419,-0.0242001648629104,-0.0338061065304963,-0.0567035719603198,0.0794586268225037,-0.0888153125467357,-0.0154902106729659,-0.020327806262404,0.0666289720363679,0.0529208448759892,0.117855184157868,0.00962948753065287,-0.00445771115859195,"T5_C2_Path2ndEntr"
"T5_C2_PolarAvgVal",0.0030007043127205,0.063993009997866,0.0593346514177097,-0.0975002736498601,-0.023021395380459,0.154314307771858,-0.072601019828715,-0.00708383291471189,0.114751361351699,0.0222261360500415,-0.0233637939043789,0.0361098550771165,0.0464441342040761,-0.00486635072920062,-0.0931251624684842,-0.0150320229360463,0.0219880201559005,0.027386644909414,0.021849706242494,0.00274983266606627,0.0898920952452107,0.0512341142011316,0.0589165562490204,0.055256746628812,-0.131318581747525,-0.0179596480032093,-0.0525683053086123,0.108254073630991,0.0375563829218582,-0.0753414231016156,0.00876788409987386,-0.0784384414985655,-0.0348230378831514,0.017743209058421,"T5_C2_PolarAvgVal"
"T5_C2_PolarMaxBin",0.0050960734785684,-0.0664687930419806,0.0519790180817565,-0.0126067873410095,0.0606958057565941,-0.0673082029415713,0.00885982065677142,0.0319289335779715,0.00933965561950767,-0.0685590094635652,-0.0897827781119907,0.0299500257678969,-0.0453924805028843,-0.0976758163751733,-0.107183767497764,0.0754333682937317,-0.0538153913306135,-0.0843001028877794,0.0506485696225346,-0.015719920877836,-0.0610741423889633,0.0550335458736154,-0.172185408595418,-0.0768045295290687,0.0767943333666855,-0.22226216637693,-0.0980026364786696,0.099278317877203,0.103997823279628,0.049101203620049,-0.0832014366434197,0.0142097451562778,0.0198290740759015,-0.0158291241937771,"T5_C2_PolarMaxBin"
"T5_C2_PolarMaxVal",-0.0851080162153949,0.0535218744990486,-0.0247550874377835,-0.00209206717811773,0.00121783769844847,-0.0187315526711426,0.0125998340294352,0.0262126969508749,-0.029934759791157,-0.0071060781175307,0.0162493551455898,-0.035844615802221,0.00266608032833789,-0.0460494261786699,0.00631356418633314,0.0614766326995524,0.0287419071567298,0.018765047581574,-0.00680569998458271,0.00162256743962762,0.00695880832198069,0.0230312851142536,0.0493651281622089,-0.00290710575082507,0.0772661226612256,0.00795284224032709,-0.0270750889143117,-0.0449558663926405,0.111929078595001,0.0259739683344935,0.0739725524428996,-0.0269559292439342,-0.00258503588800161,-0.0120957629797159,"T5_C2_PolarMaxVal"
"T5_C2_PolarMinBin",0.0404892023578355,0.00826868462590745,-0.00425564622864492,0.0235243108771392,0.0037789180345726,0.0133310319273655,-0.0190401763006709,0.11764826994077,0.0234090460125321,0.0226202145359837,-0.0223904022508093,-0.0219911817088864,-0.0929328210626791,0.207491032918591,-0.0214307896982644,0.0279635362214655,-0.00556194734486502,0.0914970773917545,0.0393608729636629,0.0371376480789894,-0.0914208100070457,-0.100959317849671,0.00668328108031783,0.068703136369035,-0.067031548140607,-0.041234256964037,0.0982990260835973,0.0015383535053958,0.00240132028026943,0.0479245770907657,-0.190822242613095,-0.193638724970552,-0.0977710115370433,0.0654792650656248,"T5_C2_PolarMinBin"
"T5_C2_PolarMinVal",0.0843861816903186,-0.0266014482320947,0.0360715441620892,0.00679239557439284,0.0434379793022592,0.041616717601114,-0.0158547096701525,-0.0391582136331122,-0.0145775585253704,-0.0612691071272949,0.0141609403985241,0.0354966672487543,0.0241200031153441,-0.0174109103650725,0.0778303214016033,0.0303106349187767,0.00678724004927425,-0.039854193881344,-0.0147470220858905,0.0038103192340743,0.0528475336597513,0.0239295509229117,-0.0168389449996113,-0.00970266120363001,-0.000616285624413862,0.0406866939990355,0.0628486039474921,-0.012768123907528,-0.0416167250267189,0.00671857045912363,-0.00162743939961895,-0.0347629795980634,-0.0164929003944296,-0.0112729033643278,"T5_C2_PolarMinVal"
"T5_C2_PolarSdVal",0.0563134143452474,-0.0533084804730895,-0.120320242187518,0.0232395457507443,-0.0158329787267922,0.00382555951567331,-0.0599570441373018,-0.00476279428290761,-0.0382292952642517,-0.0169265416847662,0.0431731596056588,-0.00414655254732482,0.00497489266503463,-0.00997948390438574,0.0144810264053942,-0.00942897642858547,0.10637620340612,0.0130806326195913,0.0354169561384878,-0.0326973136602536,0.137252696718684,0.0668845755456391,0.00799411640645483,0.00132590983200387,0.0631928866273439,-0.00516921926130442,0.0371271579104724,-0.0426921730727332,0.051975017736349,-0.172422971457464,0.0772527577570109,-0.00956235920986345,-0.116727872855758,-0.0458477360812638,"T5_C2_PolarSdVal"
"T5_C2_pTimeCCW",-0.0157928373407609,0.0802398328784341,-0.0952131961287347,-0.0662910639709963,-0.0510050795421817,0.0392396414843246,-0.136147016783346,0.0761357196605942,-0.0262719913283338,0.0506857910289657,0.0698484781111923,-0.0596269004638275,0.0325694579197242,0.0441664269583933,0.0644774697132578,-0.0263113464478159,0.0777990017860376,0.0560248778861908,0.0295328431104956,0.0765892825044081,0.0152539137636214,0.0192044183108965,-0.0149526397597167,-0.0731946284141971,0.0473797200563209,0.0207182690365065,0.0743782946250537,-0.0421913497955877,0.164581636557532,-0.0331419994507342,0.012701892751439,-0.0119561536287245,0.0747487520948482,-0.00792629660091929,"T5_C2_pTimeCCW"
"T5_C2_pTimeCW",0.0358927665972376,-0.122104442983347,0.0615665588448701,0.048615008621938,-0.0177600052599109,-0.0712583128936871,0.0727521117995366,-0.10921438323326,0.0162706641095291,-0.0493539093860324,-0.0739060528581915,1.34959191811899e-05,-0.0419442828203901,0.00506235225339582,-0.0153120582559005,-0.0541445706943628,-0.0480608004212884,-0.043607141430193,0.00157459995686958,-0.000353888636064778,0.0142265811595235,0.0569931404737181,0.0358183219847921,-0.0352309605999792,-0.104126824449425,0.0028980948510106,-0.0895793230492152,-0.0779747218408586,0.103456812917209,0.00882966300347215,0.0202560382175537,-0.042631378850779,-0.0299920501095682,0.0339824207799281,"T5_C2_pTimeCW"
"T5_C2_pTimeOPP",-0.0682975373750319,0.00225050769163709,0.045777678008014,0.0548678162675437,0.0512280487575904,0.0216174442584397,0.0569233264231542,-0.0210268755479301,0.0402691420531269,0.0175540314037684,-0.0030734548069095,0.0419042870487846,-0.035188622388647,-0.0331072133294371,-0.0381966891811215,0.0525368059593891,-0.0070437791162261,-0.0169648513336588,-0.0548285533658676,-0.0726548947427224,-0.024495832561671,-0.0726896554929501,-0.00355264225033271,0.0983777888349397,0.00997217223843755,-0.0243716087484768,-0.030119950029598,0.0993975471124205,-0.251693036522287,0.0261934619314887,-0.0376387022968771,0.0529018877174816,-0.052106270187433,-0.0516918218585706,"T5_C2_pTimeOPP"
"T5_C2_pTimeTarget",0.088045048219659,0.0132828424725164,0.00615027402605029,-0.0377646758301928,0.0209161554618792,-0.0117122265273607,0.0396170502695497,0.0405479704453563,-0.0400036785644035,-0.0486128239356016,-0.0182001097659491,0.028121406219028,0.0521212844127266,-0.0235261158925127,-0.023591330833516,0.0227125289900446,-0.0543026629859476,-0.0103916264989056,0.0366944714701676,-0.00668984080316481,-0.00247932303339535,0.0160245607035645,-0.0127915527576517,0.00304631047231655,0.0316146068251576,0.00204487779385622,0.0346028753603245,0.00293351446131923,0.0119946906484853,0.000939292205983821,0.0146358290423022,-0.0134091793060088,-0.00118655333620281,0.0304264514564784,"T5_C2_pTimeTarget"
"T5_C2_RayleigAngle",0.0150858846059358,-0.0792262187791411,0.0848250909660216,-0.0109544550535456,0.0182900665827627,0.0508398098831596,0.0335821717006527,-0.157903374492891,-0.0824956467933951,0.0137259003182905,-0.0662119805012713,0.0251677393371037,-0.0458492775830568,-0.0565079737439566,0.00633878605170387,0.0437638916496276,-0.00793644658373878,0.120295881383452,-0.00561553725177319,-0.124998902001857,0.0120651560275939,-0.0551965838238748,0.0553341006528035,-0.0534523861047014,-0.07804946295426,-0.0566285879083,-0.159106229912915,0.0217172646563179,0.0707942926906798,-0.108110492425051,-0.0575533184671636,-0.013273003122488,0.00972423387522236,-0.0495027760988353,"T5_C2_RayleigAngle"
"T5_C2_RayleigLength",-0.0899778037951669,0.0377543812547968,-0.0218213685467633,-0.0187659304943068,-0.00759899971353462,-0.0228789690837054,0.00280416767362047,0.0427135416684521,-0.0213274918126105,0.00085907218640861,0.00763389816759562,-0.0415817179215762,0.0122143267667349,-0.0208152377749679,-0.00819919501218979,0.0108911230867797,0.00979470387726615,0.00532360461343449,0.0241908481158976,-0.0082029119657547,-0.0184347286361162,-0.0225111669863498,0.0140784235152411,0.0174669816642635,0.0440653712764268,-0.0204696785224943,-0.0797616527513315,-0.00998786301022432,0.0403108815759742,0.0237749302797908,-0.0181362825950593,-0.0192743662002627,0.00830656500173729,-0.0152412086502956,"T5_C2_RayleigLength"
"T5_C2_SdevSpeedArena",-0.0466736715612815,-0.142394389478408,0.0169920553034085,0.0384213835446147,-0.0232466015102614,-0.0398745967528579,-0.0431300534482666,0.123837033048242,0.0198261370339392,0.0788799468569319,-0.0051963646017658,-0.0473027382247158,0.00598989817256008,0.0189039108727097,-0.0318591403816649,0.0197867863561902,0.0803094906955835,-0.0270293194685159,-0.0432859651057973,-0.0407418564022915,0.000386314779816207,-0.0149878871556931,0.0293632812612994,0.0137167982474778,-0.00717420338543146,-0.0133965536609536,-0.0422308053876887,0.0423642218185746,-0.00905018589725039,-0.00239215340484467,0.0188879025022152,0.000855044057329297,-0.0109581328293318,0.0150257859606624,"T5_C2_SdevSpeedArena"
"T5_C2_Speed1",-0.0388323871578858,-0.0373784415514242,0.0637371884704562,0.0157835424484437,0.0636380815405021,-0.071227868857975,-0.0308095514501137,0.00105822128583196,-0.0657067622644064,0.0228643657086111,-0.0435722503338683,-0.115902510973041,0.0116441839929863,-0.112730440871593,-0.055620846146409,0.0123868433034375,-0.016837633974301,0.114872593355184,-0.0524483430417892,-0.000662857933108466,0.171207854748242,0.108288113535465,0.126237491226146,0.0626867746152411,0.0511101981816254,0.0540450869210998,-0.00750289734049577,0.00850208051515535,-0.0110645274407008,0.0879388888178241,0.0431146109240021,0.00622413787499215,-0.13538116527145,-0.00273535717626783,"T5_C2_Speed1"
"T5_C2_Speed1stEntr.cm.s.",0.0253370467438678,-0.0828541373667821,0.0517479101356455,-0.0188271541391704,-0.0220600330609882,-0.0200475877895702,-0.0610594507591093,0.0136337902323366,-0.0178657983534088,-0.00283460744856,0.101264189453698,0.105746679546397,-0.0578514897088029,-0.0455867232301765,-0.0432304623548147,-0.0512083411086533,-0.0487547102064036,0.16322577199118,-0.00423311318424959,-0.145755111608685,0.0154702379944466,0.0838598428153542,0.203381283154776,-0.0392712095646949,0.079068329638207,0.0602555613933039,-0.0351733291452718,0.0212232032068053,0.00546246001177061,-0.0549712493856157,-0.0949505718803093,0.0188628728882526,-0.0313180621491921,0.0195748604353431,"T5_C2_Speed1stEntr.cm.s."
"T5_C2_Speed2",-0.0298441223310258,-0.149477897325175,-0.0139108259219155,-0.00700590396159007,0.00758887397615381,0.00481092290683354,-0.0907047924420283,-0.0126016005307671,0.0145210116035657,0.103498688461957,0.0531631149611487,-0.0166303664443813,-0.0505861658455261,-0.0322676137937696,0.0149385498563203,-0.013528340127156,0.0653629182405909,0.0258983664828633,-0.0513534673032181,-0.118666225731498,0.00576843504172583,0.0174910857691719,0.154010395316799,0.0404002835439565,0.0330929503128426,0.0594970970263617,-0.0407801832003359,-0.0296900495194756,-0.0673270624098843,0.027578752765373,0.0444546655077423,0.00923910930637238,0.0280152915883025,0.00543404545233142,"T5_C2_Speed2"
"T5_C2_Speed2ndEntr",0.0140498466030001,-0.110379545934123,-0.0407581861764856,-0.0373984548355195,-0.0844771064680038,-0.0233442244744027,-0.014407525292303,-0.0307186933150449,0.0174031640227051,0.0391866945007774,0.0382495435450319,0.000584691873939693,-0.100653216320012,-0.101483955670754,-0.0518577726880383,0.00855057617385594,0.00676205363076782,-0.083976082896691,-0.0488274863743351,-0.15372822096878,-0.00221678697638347,-0.181208261820442,0.136252205827621,0.0136547617667005,0.0660063158323703,-0.0306337178762638,0.00498845166956776,-0.0572624682012516,0.021833419137655,-0.0488660637317494,0.113767938166483,0.0222894628048844,0.136723790247276,-0.00927755394737235,"T5_C2_Speed2ndEntr"
"T5_C2_Time1stEntr",-0.0494982462992432,0.0714039564955182,0.0598391928832619,-0.0109852996540318,0.0573762329925974,-0.00416446828905334,0.0223894330064283,0.00758255951725139,-0.031107145983106,0.0203932526386696,0.054482004998899,0.038071324663934,-0.0289396377464381,-0.0641503460976445,0.000805845002072251,0.0219272239564702,-0.0345497375258069,-0.0394294725192186,0.0303568376181411,-0.0487710616364693,-0.074152046371824,0.0814215775243184,-0.0926171656899463,-0.185163318715156,-0.0557256734835569,0.128586175983155,-0.0650589945121913,-0.153478217336854,-0.0618334591059508,0.0106383934360945,0.153386276170856,-0.165426338179679,-0.0251084292057229,0.00882519278882071,"T5_C2_Time1stEntr"
"T5_C2_Time2ndEntr",-0.060815544686818,0.0964506764465124,0.0818564149482654,-0.0179554009469072,0.0602267685989737,0.0304668495718016,0.0227675627113909,0.00992056313092785,-0.022736565690957,-0.0341373482699456,0.0605730038188044,0.020912773944648,-0.00149719522481988,-0.076487286198004,-0.0199478931802246,-0.00430007260113683,0.0407536149137987,-0.0310566255579875,0.0551200558815955,-0.0754558527600007,0.00904285292767425,0.0734419188567014,-0.0404640134605807,-0.0337779339108059,-0.0529098470971754,0.0821242167280875,-0.0738775053233626,-0.00500521415732551,-0.00805551568182346,0.0533068002574053,0.0546932876784821,0.109333967055266,0.0315866214537331,-0.0409400918949728,"T5_C2_Time2ndEntr"
"T5_C2_TimeTarget",0.088278617687908,0.00100069477718107,0.011199173469674,-0.0409508636957299,0.0268963537332786,0.000124746425776694,0.0431940894118763,0.0182104573430742,-0.0577818832076442,-0.0339290665185744,-0.023861620049547,0.0306858612686629,0.0497623468440198,-0.0182230445979689,-0.0120989007621428,0.0308262528772483,-0.0422991918463959,-0.00274154253449697,0.0388172105609426,-0.0204803872976926,-0.00613419954161249,0.0260394324762782,-0.010053582594561,0.000659309345858379,0.0259059154101962,-0.0161962988946061,0.0260994319375585,0.00382007856264868,0.020444737082623,-0.00490110552148437,0.0120446649258686,-0.0118535090422762,-0.00147673506712139,0.0052645134865131,"T5_C2_TimeTarget"
"T6_C3_AnnularAvg",-0.068589457561413,-0.106286443053504,0.00354779727267983,-0.0409722496023938,-0.0187289700850282,0.0558922752321824,-0.0318931834812052,-0.0346800960982911,-0.0025916952917574,-0.0639136773284677,0.0220174183200283,0.0241116310577078,0.0509583751955369,-0.0221403538545149,0.0209531485684554,0.0412137755183594,0.022473327143189,0.0913123128161263,0.00545661018620413,0.0592679790055832,-0.0392740377571119,0.0432040855270808,0.00703414784008818,-0.0548560616953099,0.00943861986028986,0.0558409029816161,0.0551923947664694,0.00546050657050574,-0.0449869815088614,-0.0313546261320448,0.0160072323313685,0.00786326246776768,-0.0143054260003302,0.0573064528632058,"T6_C3_AnnularAvg"
"T6_C3_AnnularKurtosis",-0.0391890898874261,-0.0459689387487441,-0.0870781903921355,0.0287294864041785,-0.0410790823188277,0.0247863110323195,-0.0629948325988824,-0.0861019653768984,-0.050149620720249,0.00121215332660647,0.0822753105857234,0.0715839784015318,0.0242471609511286,0.0123657960504843,-0.145620297688341,0.00659381632667176,-0.0837878007580592,-0.032077177375747,-0.125519403219222,0.114557726240841,0.0188894457225214,0.0452047815326977,0.0139232945104311,0.0489288561468549,0.0685847288970931,-0.0823840155532414,-0.0720593750949647,-0.0680681003573974,0.0097645206096858,-0.0654243553437299,-0.0327248432725828,0.103672311142802,0.0313259785132921,0.0453336355798989,"T6_C3_AnnularKurtosis"
"T6_C3_AnnularMaxBin",-0.0568355246454563,-0.100486399103576,0.0236731597262585,-0.0188714293508116,-0.0550332679680647,0.0895066097111323,-0.0326630927682703,-0.0902839411532497,-0.029832920868566,-0.0459447165846345,0.0090904846536979,0.0198519383537551,0.0154296441918362,-0.0273556597677174,0.0509079646636243,0.030622455908077,0.0155546568262481,0.117290831429128,0.0484664629446339,0.0657666638172441,-0.0104159165656017,-0.0349502984256087,-0.00258274495990188,-0.0584982389245988,-0.0295661918984425,0.0938053826296743,0.0321625330599383,0.00675764597786439,-0.0863784680743858,-0.0384751477682992,0.0111181769648085,0.02638729860823,-0.0272129414971825,0.0500457943586494,"T6_C3_AnnularMaxBin"
"T6_C3_AnnularMaxVal",-0.0371192499879956,0.0284638231674101,-0.0392110476405997,0.0909940897389094,-0.00939868290693997,0.022060235359785,-0.0925651796688975,-0.0105823387971278,0.0179446015656682,0.0139089460377757,0.0551715868464056,-0.0123511486591892,0.122815726888481,-0.103000587381953,-0.0275458740566461,-0.0732136449359128,-0.138451685645042,-0.00670618670095701,0.0183565376966625,-0.0031035954557807,0.0426478875738526,0.194010555666211,0.00798393973549825,0.0649691942209204,0.0472877602496744,-0.119356644513476,-0.0209612276539453,-0.0562646426477827,-0.0473983645883089,-0.0648091156105586,0.0960751901280474,-0.091950406756654,0.0192645598377465,-0.0363366118283327,"T6_C3_AnnularMaxVal"
"T6_C3_AnnularMinBin",0.0470155682164223,0.0299445951017084,-0.00755839082541974,0.0265459678095014,0.0320770534713468,-0.0224316769486269,0.013258187886931,-0.0125651193532834,-0.0989011121592605,0.0550270871290158,0.0782984569776565,-0.0581002214713816,0.0761835543640452,-0.0937082573902525,-0.0781304085307811,0.0793098011153383,0.0481719341400208,-0.171606853111656,0.010777270635172,-0.160372148958507,0.0317117447896891,-0.041948886866652,-0.0263107635423796,-0.00561832802782028,-0.0451989053235056,-0.134137963388025,-0.0382490138798633,0.0424801231743513,0.0374863915607781,-0.0837009734968804,-9.02345559925967e-05,0.0135275470409135,0.0080385511784277,-0.0385102859179442,"T6_C3_AnnularMinBin"
