"","gene","CA1.ConfT.ConfY","CA1.ConfY.StdY","CA1.HC.ConfT","CA1.HC.ConfY","CA1.HC.StdT","CA1.HC.StdY","CA1.StdT.StdY","CA3.ConfY.StdY","CA3.HC.ConfT","CA3.HC.ConfY","CA3.HC.StdT","CA3.HC.StdY","CA3.StdT.StdY","DG.ConfT.ConfY","DG.ConfY.StdY","DG.HC.ConfT","DG.HC.ConfY","DG.HC.StdT","DG.HC.StdY","DG.StdT.StdY"
"258","Apeh",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259","Aph1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"260","Aph1c",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"261","Apip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"262","Apln",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263","Aplp2",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","Apmap",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265","Apoe",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"266","Apol8",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","Apold1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"268","Apopt1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","Appbp2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"270","Appl1",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271","Aprt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"272","Aqp11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"273","Arap1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"274","Arap3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"275","Arc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"276","Arel1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277","Arf1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"278","Arf6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"279","Arfgap2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"280","Arfgef2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"281","Arfip2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"282","Arhgap1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"283","Arhgap17",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284","Arhgap27",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285","Arhgap4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286","Arhgap44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"287","Arhgdia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"288","Arhgef10",0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
"289","Arhgef10l",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","Arhgef11",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","Arhgef15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"292","Arhgef19",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"293","Arhgef25",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
"294","Arhgef3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"295","Arhgef6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"296","Arid1b",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"297","Arih1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"298","Arl1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299","Arl15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"300","Arl2",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301","Arl2bp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"302","Arl4c",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"303","Arl5b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"304","Arl8b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"305","Armc1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306","Armc2",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307","Armc7",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308","Armc8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"309","Armc9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"310","Armcx4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"311","Armcx5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"312","Armt1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"313","Arnt",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","Arnt2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"315","Arntl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"316","Arpc3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"317","Arpp19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"318","Arpp21",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"319","Arr3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"320","Arrb1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"321","Arrdc2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","Arrdc3",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","Arrdc4",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","Arsg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"325","Arv1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"326","Asb11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"327","Asb3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","Ash2l",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329","Asic2",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"330","Asl",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
"331","Asrgl1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
"332","Ass1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"333","Asun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"334","Asxl3",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"335","Atat1",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"336","Atf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"337","Atf5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"338","Atf6b",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"339","Atf7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"340","Atf7ip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"341","Atg4b",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342","Atg4c",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343","Atg5",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","Atg7",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"345","Atox1",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","Atp10a",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347","Atp11b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"348","Atp13a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"349","Atp1a1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"350","Atp1a2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"351","Atp2a2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","Atp2b3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"353","Atp2c1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354","Atp5d",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","Atp5j",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356","Atp5j2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357","Atp6ap1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"358","Atp6v0d1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"359","Atp6v1b2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"360","Atp6v1g1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361","Atp6v1g2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"362","Atp7a",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"363","Atrn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"364","Atxn10",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"365","Atxn7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"366","Atxn7l3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"367","AU019823",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"368","AU022252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"369","AU040320",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"370","Axl",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
"371","Azi2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"372","B230219D22Rik",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"373","B3galnt2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"374","B3galt1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","B3gat2",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","B3glct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"377","B3gntl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"378","B930094E09Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"379","B9d1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380","B9d2",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","Babam1",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","Bag3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"383","Bag6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384","Bahcc1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"385","Baiap2",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
"386","Bambi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387","Banp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"388","Bap1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389","Bax",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"390","Bbip1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"391","Bbs10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"392","Bbs4",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"393","Bbs5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"394","Bbs9",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395","BC003331",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396","BC004004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"397","BC017643",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398","BC021891",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399","BC024978",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400","BC030336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"401","BC034090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"402","BC068281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"403","Bcan",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"404","Bcar3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"405","Bcas1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0
"406","Bcas2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"407","Bcas3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"408","Bcat1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409","Bckdha",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","Bckdhb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"411","Bcl11a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"412","Bcl2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"413","Bcl2l1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"414","Bdh1",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","Bdnf",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"416","Bean1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"417","Becn1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"418","Bend4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","Bend6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"420","Best3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"421","Bex4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"422","Bhlha15",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"423","Bin1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"424","Bin2",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"425","Bivm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"426","Blcap",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427","Blnk",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"428","Bloc1s3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"429","Bloc1s5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","Bmi1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431","Bmp2k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"432","Bmp3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"433","Bmpr1b",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434","Bmt2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435","Bnip1",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436","Bod1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","Bod1l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"438","Bok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"439","Bora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"440","Borcs6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"441","Braf",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","Brap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"443","Bri3bp",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"444","Brinp3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"445","Brix1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","Brk1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","Brsk1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"448","Brwd3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449","Btbd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"450","Btbd11",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451","Btbd19",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"452","Btbd2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"453","Btbd3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","Btbd7",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"455","Btf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"456","Btg1",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","Btg2",0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"458","Btg3",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459","Bub1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"460","Bud13",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","Bud31",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"462","Bysl",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"463","C1qa",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"464","C1ql1",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465","C1qtnf4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"466","C1qtnf6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467","C2cd2l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"468","C2cd4a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"469","C2cd4b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"470","C330007P06Rik",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471","C5ar2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"472","C87436",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473","Cables2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474","Cabp1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"475","Cabp7",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476","Cacfd1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477","Cacna1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"478","Cacna1g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"479","Cacna1i",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"480","Cacna2d3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"481","Cacnb1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"482","Cacnb4",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483","Cacng2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"484","Cacng8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"485","Cacybp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"486","Cage1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487","Calb1",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"488","Calm3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"489","Calu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"490","Camk1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491","Camk1g",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"492","Camk2a",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"493","Camk2b",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"494","Camk2d",0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"495","Camk4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496","Camkv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"497","Caml",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498","Camta1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"499","Cant1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"500","Canx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"501","Capn1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"502","Capn5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503","Caprin1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504","Car10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"505","Car11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"506","Car12",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507","Car2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"508","Car4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509","Carm1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510","Cars2",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511","Caskin1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"512","Caskin2",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"513","Casp8ap2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"514","Cat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"515","Cbarp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"516","Cbfa2t3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"517","Cbfb",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0
"518","Cblb",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519","Cbr1",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520","Cbr3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521","Cbr4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"522","Cbs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"523","Cbwd1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"524","Cbx3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"525","Cbx4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"526","Cbx6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"527","Ccar2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"528","Ccdc107",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","Ccdc112",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530","Ccdc115",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"531","Ccdc12",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532","Ccdc126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"533","Ccdc127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"534","Ccdc137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"535","Ccdc141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"536","Ccdc157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"537","Ccdc166",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538","Ccdc167",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
